Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"copies",0,1,0.000,1.000,0.250,0.750
"content",0,1,0.000,1.000,0.250,0.750
"1:",0,1,0.000,1.000,0.250,0.750
"swimmers",0,1,0.000,1.000,0.250,0.750
"darfur",0,3,0.000,1.000,0.125,0.875
"sudan",0,5,0.000,1.000,0.083,0.917
"golfer",0,1,0.000,1.000,0.250,0.750
"desperate",0,1,0.000,1.000,0.250,0.750
"desolate",0,1,0.000,1.000,0.250,0.750
"113",0,1,0.000,1.000,0.250,0.750
"developed",0,1,0.000,1.000,0.250,0.750
"detect",0,1,0.000,1.000,0.250,0.750
"drugs",0,2,0.000,1.000,0.167,0.833
"quickly",0,1,0.000,1.000,0.250,0.750
"peta",0,1,0.000,1.000,0.250,0.750
"burberry",0,1,0.000,1.000,0.250,0.750
"plains",0,1,0.000,1.000,0.250,0.750
"ny",0,1,0.000,1.000,0.250,0.750
"armoured",0,1,0.000,1.000,0.250,0.750
"hariri",0,1,0.000,1.000,0.250,0.750
"honduran",0,1,0.000,1.000,0.250,0.750
"ending",0,1,0.000,1.000,0.250,0.750
"351",0,1,0.000,1.000,0.250,0.750
"burma",0,1,0.000,1.000,0.250,0.750
"cyclone",0,2,0.000,1.000,0.167,0.833
"falwell",0,1,0.000,1.000,0.250,0.750
"boycott",0,3,0.000,1.000,0.125,0.875
"merry",0,1,0.000,1.000,0.250,0.750
"ken",0,1,0.000,1.000,0.250,0.750
"livingstone",0,1,0.000,1.000,0.250,0.750
"suspension",0,2,0.000,1.000,0.167,0.833
"pull-out",0,1,0.000,1.000,0.250,0.750
"molokai",0,1,0.000,1.000,0.250,0.750
"hawaii",0,2,0.000,1.000,0.167,0.833
"prosecutor",0,1,0.000,1.000,0.250,0.750
"challengers",0,2,0.000,1.000,0.167,0.833
"aim",0,1,0.000,1.000,0.250,0.750
"federer",0,4,0.000,1.000,0.100,0.900
"improve",0,2,0.000,1.000,0.167,0.833
"subplots",0,1,0.000,1.000,0.250,0.750
"sideshows",0,1,0.000,1.000,0.250,0.750
"vagaries",0,1,0.000,1.000,0.250,0.750
"await",0,1,0.000,1.000,0.250,0.750
"efficiency",0,1,0.000,1.000,0.250,0.750
"alternative",0,1,0.000,1.000,0.250,0.750
"flags",0,1,0.000,1.000,0.250,0.750
"judges",0,1,0.000,1.000,0.250,0.750
"kickback",0,1,0.000,1.000,0.250,0.750
"leonard",0,1,0.000,1.000,0.250,0.750
"skinner",0,1,0.000,1.000,0.250,0.750
"namesake",0,1,0.000,1.000,0.250,0.750
"lynyrd",0,1,0.000,1.000,0.250,0.750
"skynyrd",0,1,0.000,1.000,0.250,0.750
"77",0,1,0.000,1.000,0.250,0.750
"falsely",0,1,0.000,1.000,0.250,0.750
"anonymous",0,2,0.000,1.000,0.167,0.833
"won;",0,1,0.000,1.000,0.250,0.750
"andes",0,1,0.000,1.000,0.250,0.750
"provides",0,1,0.000,1.000,0.250,0.750
"livelihood",0,1,0.000,1.000,0.250,0.750
"stranded",0,1,0.000,1.000,0.250,0.750
"machu",0,1,0.000,1.000,0.250,0.750
"picchu",0,1,0.000,1.000,0.250,0.750
"torrential",0,1,0.000,1.000,0.250,0.750
"torture",0,3,0.000,1.000,0.125,0.875
"emirates",0,1,0.000,1.000,0.250,0.750
"sextuplets",0,1,0.000,1.000,0.250,0.750
"transfusion",0,1,0.000,1.000,0.250,0.750
"forbids",0,1,0.000,1.000,0.250,0.750
"earnest",0,1,0.000,1.000,0.250,0.750
"reign",0,1,0.000,1.000,0.250,0.750
"kstar",0,1,0.000,1.000,0.250,0.750
"tokamak",0,1,0.000,1.000,0.250,0.750
"plasma",0,1,0.000,1.000,0.250,0.750
"egypt",0,4,0.000,1.000,0.100,0.900
"bazaar",0,1,0.000,1.000,0.250,0.750
"slashing",0,1,0.000,1.000,0.250,0.750
"programs",0,1,0.000,1.000,0.250,0.750
"vulnerable",0,1,0.000,1.000,0.250,0.750
"softer",0,1,0.000,1.000,0.250,0.750
"debated",0,1,0.000,1.000,0.250,0.750
"airliners",0,1,0.000,1.000,0.250,0.750
"chronicle",0,1,0.000,1.000,0.250,0.750
"outsources",0,1,0.000,1.000,0.250,0.750
"printing",0,1,0.000,1.000,0.250,0.750
"clarifi",0,1,0.000,1.000,0.250,0.750
"close-up",0,1,0.000,1.000,0.250,0.750
"watchdog",0,1,0.000,1.000,0.250,0.750
"remove",0,2,0.000,1.000,0.167,0.833
"urls",0,1,0.000,1.000,0.250,0.750
"virgin",0,2,0.000,1.000,0.167,0.833
"engines",0,1,0.000,1.000,0.250,0.750
"province",0,1,0.000,1.000,0.250,0.750
"exxon",0,1,0.000,1.000,0.250,0.750
"gibraltar",0,1,0.000,1.000,0.250,0.750
"netanya",0,1,0.000,1.000,0.250,0.750
"50;",0,1,0.000,1.000,0.250,0.750
"unravel",0,1,0.000,1.000,0.250,0.750
"knot",0,1,0.000,1.000,0.250,0.750
"credit-default",0,1,0.000,1.000,0.250,0.750
"swaps",0,1,0.000,1.000,0.250,0.750
"laura",0,1,0.000,1.000,0.250,0.750
"goodwill",0,1,0.000,1.000,0.250,0.750
"cleanup",0,1,0.000,1.000,0.250,0.750
"operation",0,2,0.000,1.000,0.167,0.833
"spill",0,2,0.000,1.000,0.167,0.833
"isps",0,1,0.000,1.000,0.250,0.750
"restricting",0,1,0.000,1.000,0.250,0.750
"parajet",0,1,0.000,1.000,0.250,0.750
"skycar",0,1,0.000,1.000,0.250,0.750
"timbuktu",0,1,0.000,1.000,0.250,0.750
"pakistan;",0,2,0.000,1.000,0.167,0.833
"shoots",0,2,0.000,1.000,0.167,0.833
"swimmer",0,2,0.000,1.000,0.167,0.833
"open-water",0,1,0.000,1.000,0.250,0.750
"outside",0,4,0.000,1.000,0.100,0.900
"trinidad",0,1,0.000,1.000,0.250,0.750
"nightclub",0,1,0.000,1.000,0.250,0.750
"i.r.a.",0,1,0.000,1.000,0.250,0.750
"ulster",0,1,0.000,1.000,0.250,0.750
"williams-sonoma",0,1,0.000,1.000,0.250,0.750
"plunges",0,1,0.000,1.000,0.250,0.750
"90%",0,1,0.000,1.000,0.250,0.750
"gomery",0,1,0.000,1.000,0.250,0.750
"sponsorship",0,1,0.000,1.000,0.250,0.750
"beckett",0,1,0.000,1.000,0.250,0.750
"maintains",0,1,0.000,1.000,0.250,0.750
"mound",0,1,0.000,1.000,0.250,0.750
"biden's",0,1,0.000,1.000,0.250,0.750
"columbus",0,1,0.000,1.000,0.250,0.750
"god-given",0,1,0.000,1.000,0.250,0.750
"sensation",0,1,0.000,1.000,0.250,0.750
"venting",0,1,0.000,1.000,0.250,0.750
"visionary",0,1,0.000,1.000,0.250,0.750
"educates",0,1,0.000,1.000,0.250,0.750
"giri",0,1,0.000,1.000,0.250,0.750
"investigators",0,2,0.000,1.000,0.167,0.833
"flat",0,1,0.000,1.000,0.250,0.750
"below",0,2,0.000,1.000,0.167,0.833
"10:",0,1,0.000,1.000,0.250,0.750
"chechen",0,2,0.000,1.000,0.167,0.833
"involvement",0,1,0.000,1.000,0.250,0.750
"colombian",0,3,0.000,1.000,0.125,0.875
"re-election",0,1,0.000,1.000,0.250,0.750
"$10",0,1,0.000,1.000,0.250,0.750
"10-year-old",0,2,0.000,1.000,0.167,0.833
"grandmother's",0,1,0.000,1.000,0.250,0.750
"km",0,1,0.000,1.000,0.250,0.750
"blanca",0,1,0.000,1.000,0.250,0.750
"forms",0,3,0.000,1.000,0.125,0.875
"pacific",0,3,0.000,1.000,0.125,0.875
"market",0,6,0.000,1.000,0.071,0.929
"illiquid",0,1,0.000,1.000,0.250,0.750
"assets",0,1,0.000,1.000,0.250,0.750
"battlefield",0,1,0.000,1.000,0.250,0.750
"turnout",0,1,0.000,1.000,0.250,0.750
"mar",0,1,0.000,1.000,0.250,0.750
"atop",0,1,0.000,1.000,0.250,0.750
"masters",0,2,0.000,1.000,0.167,0.833
"board",0,4,0.000,1.000,0.100,0.900
"showing",0,4,0.000,1.000,0.100,0.900
"mourners",0,1,0.000,1.000,0.250,0.750
"obituary",0,1,0.000,1.000,0.250,0.750
"shrinks",0,1,0.000,1.000,0.250,0.750
"fastest",0,1,0.000,1.000,0.250,0.750
"1950s",0,1,0.000,1.000,0.250,0.750
"skirmish",0,1,0.000,1.000,0.250,0.750
"tottenham",0,1,0.000,1.000,0.250,0.750
"defeats",0,3,0.000,1.000,0.125,0.875
"celtic",0,1,0.000,1.000,0.250,0.750
"",0,2,0.000,1.000,0.167,0.833
"gulls",0,1,0.000,1.000,0.250,0.750
"nationalization",0,1,0.000,1.000,0.250,0.750
"inflation",0,1,0.000,1.000,0.250,0.750
"creeps",0,1,0.000,1.000,0.250,0.750
"upwards",0,1,0.000,1.000,0.250,0.750
"2.4%",0,1,0.000,1.000,0.250,0.750
"dairy",0,2,0.000,1.000,0.167,0.833
"ritual",0,1,0.000,1.000,0.250,0.750
"sacrifice",0,1,0.000,1.000,0.250,0.750
"nepal",0,1,0.000,1.000,0.250,0.750
"320",0,1,0.000,1.000,0.250,0.750
"slaughtered",0,1,0.000,1.000,0.250,0.750
"hindu",0,2,0.000,1.000,0.167,0.833
"goddess",0,1,0.000,1.000,0.250,0.750
"marburg",0,1,0.000,1.000,0.250,0.750
"angola",0,1,0.000,1.000,0.250,0.750
"rhode",0,2,0.000,1.000,0.167,0.833
"island",0,4,0.000,1.000,0.100,0.900
"medicaid",0,1,0.000,1.000,0.250,0.750
"cap",0,2,0.000,1.000,0.167,0.833
"wheelchair",0,2,0.000,1.000,0.167,0.833
"thriller",0,2,0.000,1.000,0.167,0.833
"miguel",0,1,0.000,1.000,0.250,0.750
"tejada",0,1,0.000,1.000,0.250,0.750
"probation",0,1,0.000,1.000,0.250,0.750
"lying",0,1,0.000,1.000,0.250,0.750
"rink",0,2,0.000,1.000,0.167,0.833
"ice:",0,1,0.000,1.000,0.250,0.750
"slower",0,1,0.000,1.000,0.250,0.750
"fun",0,1,0.000,1.000,0.250,0.750
"sun",0,1,0.000,1.000,0.250,0.750
"cyprus",0,1,0.000,1.000,0.250,0.750
"malta",0,1,0.000,1.000,0.250,0.750
"adopt",0,1,0.000,1.000,0.250,0.750
"tightening",0,1,0.000,1.000,0.250,0.750
"confirming",0,1,0.000,1.000,0.250,0.750
"holder",0,1,0.000,1.000,0.250,0.750
"attorney",0,1,0.000,1.000,0.250,0.750
"ignacio",0,1,0.000,1.000,0.250,0.750
"functioning",0,1,0.000,1.000,0.250,0.750
"fingers",0,1,0.000,1.000,0.250,0.750
"toes",0,1,0.000,1.000,0.250,0.750
"polydactylism",0,1,0.000,1.000,0.250,0.750
"egypt's",0,1,0.000,1.000,0.250,0.750
"politically",0,1,0.000,1.000,0.250,0.750
"malaysia",0,1,0.000,1.000,0.250,0.750
"bail",0,2,0.000,1.000,0.167,0.833
"terminally",0,1,0.000,1.000,0.250,0.750
"planes",0,1,0.000,1.000,0.250,0.750
"wyoming",0,1,0.000,1.000,0.250,0.750
"demonising",0,1,0.000,1.000,0.250,0.750
"asylum",0,2,0.000,1.000,0.167,0.833
"seekers",0,1,0.000,1.000,0.250,0.750
"offers",0,4,0.000,1.000,0.100,0.900
"strangers",0,1,0.000,1.000,0.250,0.750
"tory",0,1,0.000,1.000,0.250,0.750
"gaffe",0,1,0.000,1.000,0.250,0.750
"mileage",0,1,0.000,1.000,0.250,0.750
"ballistic",0,1,0.000,1.000,0.250,0.750
"transport",0,2,0.000,1.000,0.167,0.833
"barbra",0,1,0.000,1.000,0.250,0.750
"streisand",0,1,0.000,1.000,0.250,0.750
"anti-government",0,1,0.000,1.000,0.250,0.750
"reports:",0,1,0.000,1.000,0.250,0.750
"velásquez",0,1,0.000,1.000,0.250,0.750
"peru’s",0,1,0.000,1.000,0.250,0.750
"digital",0,3,0.000,1.000,0.125,0.875
"midfielder",0,1,0.000,1.000,0.250,0.750
"vies",0,1,0.000,1.000,0.250,0.750
"ponder",0,1,0.000,1.000,0.250,0.750
"kidnappers",0,2,0.000,1.000,0.167,0.833
"deny",0,1,0.000,1.000,0.250,0.750
"asean",0,1,0.000,1.000,0.250,0.750
"chair",0,1,0.000,1.000,0.250,0.750
"phases",0,1,0.000,1.000,0.250,0.750
"ie6",0,1,0.000,1.000,0.250,0.750
"garuda",0,1,0.000,1.000,0.250,0.750
"200's",0,1,0.000,1.000,0.250,0.750
"begin",0,1,0.000,1.000,0.250,0.750
"thrill",0,1,0.000,1.000,0.250,0.750
"girl's",0,1,0.000,1.000,0.250,0.750
"feet",0,1,0.000,1.000,0.250,0.750
"severed",0,1,0.000,1.000,0.250,0.750
"mlb:",0,1,0.000,1.000,0.250,0.750
"glavine",0,1,0.000,1.000,0.250,0.750
"300th",0,1,0.000,1.000,0.250,0.750
"fetish",0,1,0.000,1.000,0.250,0.750
"carer",0,1,0.000,1.000,0.250,0.750
"senior's",0,1,0.000,1.000,0.250,0.750
"payments",0,1,0.000,1.000,0.250,0.750
"spy",0,1,0.000,1.000,0.250,0.750
"$8",0,2,0.000,1.000,0.167,0.833
"phobos",0,1,0.000,1.000,0.250,0.750
"fixes",0,1,0.000,1.000,0.250,0.750
"halts",0,1,0.000,1.000,0.250,0.750
"experiments",0,1,0.000,1.000,0.250,0.750
"fernando",0,3,0.000,1.000,0.125,0.875
"pole",0,2,0.000,1.000,0.167,0.833
"felipe",0,2,0.000,1.000,0.167,0.833
"calculating",0,1,0.000,1.000,0.250,0.750
"consumer",0,1,0.000,1.000,0.250,0.750
"happiness",0,1,0.000,1.000,0.250,0.750
"researchers",0,2,0.000,1.000,0.167,0.833
"originating",0,1,0.000,1.000,0.250,0.750
"insects",0,1,0.000,1.000,0.250,0.750
"abramoff",0,1,0.000,1.000,0.250,0.750
"ousted",0,3,0.000,1.000,0.125,0.875
"manuel",0,1,0.000,1.000,0.250,0.750
"zelaya",0,1,0.000,1.000,0.250,0.750
"honduras",0,2,0.000,1.000,0.167,0.833
"repeat",0,1,0.000,1.000,0.250,0.750
"mend",0,1,0.000,1.000,0.250,0.750
"energy-efficient",0,1,0.000,1.000,0.250,0.750
"asks",0,3,0.000,1.000,0.125,0.875
"painful",0,1,0.000,1.000,0.250,0.750
"departure",0,1,0.000,1.000,0.250,0.750
"brands",0,1,0.000,1.000,0.250,0.750
"vandals",0,1,0.000,1.000,0.250,0.750
"pungent",0,1,0.000,1.000,0.250,0.750
"sweeps",0,1,0.000,1.000,0.250,0.750
"texas;",0,1,0.000,1.000,0.250,0.750
"tinsley",0,1,0.000,1.000,0.250,0.750
"setting",0,1,0.000,1.000,0.250,0.750
"precedent",0,1,0.000,1.000,0.250,0.750
"tennant",0,1,0.000,1.000,0.250,0.750
"bishops",0,1,0.000,1.000,0.250,0.750
"charter",0,2,0.000,1.000,0.167,0.833
"stakes",0,2,0.000,1.000,0.167,0.833
"stand-off",0,1,0.000,1.000,0.250,0.750
"mpaa's",0,1,0.000,1.000,0.250,0.750
"valenti",0,1,0.000,1.000,0.250,0.750
"betamax",0,1,0.000,1.000,0.250,0.750
"tapes",0,1,0.000,1.000,0.250,0.750
"eff",0,1,0.000,1.000,0.250,0.750
"grokster",0,1,0.000,1.000,0.250,0.750
"liberia's",0,1,0.000,1.000,0.250,0.750
"averted",0,1,0.000,1.000,0.250,0.750
"hunt",0,2,0.000,1.000,0.167,0.833
"worm",0,1,0.000,1.000,0.250,0.750
"conceal",0,1,0.000,1.000,0.250,0.750
"binyam",0,1,0.000,1.000,0.250,0.750
"mohamed",0,1,0.000,1.000,0.250,0.750
"tripoli",0,1,0.000,1.000,0.250,0.750
"snow-laden",0,1,0.000,1.000,0.250,0.750
"branch",0,1,0.000,1.000,0.250,0.750
"earthquake:",0,1,0.000,1.000,0.250,0.750
"cracks",0,1,0.000,1.000,0.250,0.750
"plodding",0,1,0.000,1.000,0.250,0.750
"scorching",0,1,0.000,1.000,0.250,0.750
"admission",0,1,0.000,1.000,0.250,0.750
"displaced",0,1,0.000,1.000,0.250,0.750
"burial",0,1,0.000,1.000,0.250,0.750
"lech",0,1,0.000,1.000,0.250,0.750
"kaczynski",0,1,0.000,1.000,0.250,0.750
"draws",0,3,0.000,1.000,0.125,0.875
"objections",0,1,0.000,1.000,0.250,0.750
"perseids",0,1,0.000,1.000,0.250,0.750
"meteor",0,1,0.000,1.000,0.250,0.750
"visible",0,1,0.000,1.000,0.250,0.750
"hemisphere",0,2,0.000,1.000,0.167,0.833
"mrs.",0,2,0.000,1.000,0.167,0.833
"spaniel",0,1,0.000,1.000,0.250,0.750
"westminster",0,1,0.000,1.000,0.250,0.750
"g8",0,1,0.000,1.000,0.250,0.750
"gone",0,1,0.000,1.000,0.250,0.750
"hulu",0,1,0.000,1.000,0.250,0.750
"viewers",0,1,0.000,1.000,0.250,0.750
"weary",0,1,0.000,1.000,0.250,0.750
"tank",0,1,0.000,1.000,0.250,0.750
"inertion",0,1,0.000,1.000,0.250,0.750
"mandatory",0,1,0.000,1.000,0.250,0.750
"shine",0,1,0.000,1.000,0.250,0.750
"myspace",0,1,0.000,1.000,0.250,0.750
"fade",0,1,0.000,1.000,0.250,0.750
"light-water",0,1,0.000,1.000,0.250,0.750
"reactors",0,1,0.000,1.000,0.250,0.750
"skeleton",0,1,0.000,1.000,0.250,0.750
"leprosy",0,1,0.000,1.000,0.250,0.750
"22.2%",0,1,0.000,1.000,0.250,0.750
"cert",0,1,0.000,1.000,0.250,0.750
"$3.2",0,1,0.000,1.000,0.250,0.750
"carmakers",0,1,0.000,1.000,0.250,0.750
"reconsider",0,1,0.000,1.000,0.250,0.750
"pollutants",0,1,0.000,1.000,0.250,0.750
"bucharest",0,2,0.000,1.000,0.167,0.833
"chisinau",0,1,0.000,1.000,0.250,0.750
"counterterrorism",0,1,0.000,1.000,0.250,0.750
"chechnya",0,2,0.000,1.000,0.167,0.833
"fifteen",0,3,0.000,1.000,0.125,0.875
"loom",0,1,0.000,1.000,0.250,0.750
"graham",0,2,0.000,1.000,0.167,0.833
"rahal",0,1,0.000,1.000,0.250,0.750
"daybreak",0,1,0.000,1.000,0.250,0.750
"itv",0,1,0.000,1.000,0.250,0.750
"f.d.a.",0,1,0.000,1.000,0.250,0.750
"consolidates",0,1,0.000,1.000,0.250,0.750
"dissolving",0,2,0.000,1.000,0.167,0.833
"2nd",0,1,0.000,1.000,0.250,0.750
"libby",0,1,0.000,1.000,0.250,0.750
"aide",0,1,0.000,1.000,0.250,0.750
"jamaica",0,1,0.000,1.000,0.250,0.750
"focuses",0,1,0.000,1.000,0.250,0.750
"uae",0,1,0.000,1.000,0.250,0.750
"authority",0,1,0.000,1.000,0.250,0.750
"scientific",0,1,0.000,1.000,0.250,0.750
"strategic",0,1,0.000,1.000,0.250,0.750
"successfully",0,1,0.000,1.000,0.250,0.750
"kepler",0,1,0.000,1.000,0.250,0.750
"telescope",0,1,0.000,1.000,0.250,0.750
"sleeper",0,1,0.000,1.000,0.250,0.750
"senegal",0,1,0.000,1.000,0.250,0.750
"stun",0,1,0.000,1.000,0.250,0.750
"ncaa",0,2,0.000,1.000,0.167,0.833
"volleyball",0,1,0.000,1.000,0.250,0.750
"application",0,1,0.000,1.000,0.250,0.750
"au$200",0,1,0.000,1.000,0.250,0.750
"sculpture",0,1,0.000,1.000,0.250,0.750
"turk",0,1,0.000,1.000,0.250,0.750
"infected",0,1,0.000,1.000,0.250,0.750
"cancel",0,1,0.000,1.000,0.250,0.750
"trains",0,1,0.000,1.000,0.250,0.750
"commander",0,3,0.000,1.000,0.125,0.875
"rethinks",0,1,0.000,1.000,0.250,0.750
"idaho",0,1,0.000,1.000,0.250,0.750
"disorderly",0,1,0.000,1.000,0.250,0.750
"conduct",0,1,0.000,1.000,0.250,0.750
"common",0,2,0.000,1.000,0.167,0.833
"linked",0,2,0.000,1.000,0.167,0.833
"obesity",0,1,0.000,1.000,0.250,0.750
"49",0,1,0.000,1.000,0.250,0.750
"observers:",0,1,0.000,1.000,0.250,0.750
"£3",0,1,0.000,1.000,0.250,0.750
"phone-hacking",0,1,0.000,1.000,0.250,0.750
"indonesians",0,1,0.000,1.000,0.250,0.750
"embrace",0,1,0.000,1.000,0.250,0.750
"american-style",0,1,0.000,1.000,0.250,0.750
"naval",0,1,0.000,1.000,0.250,0.750
"vessels",0,1,0.000,1.000,0.250,0.750
"port",0,1,0.000,1.000,0.250,0.750
"latakia",0,1,0.000,1.000,0.250,0.750
"dissonant",0,1,0.000,1.000,0.250,0.750
"undertones",0,1,0.000,1.000,0.250,0.750
"m.i.a.",0,1,0.000,1.000,0.250,0.750
"reels",0,1,0.000,1.000,0.250,0.750
"voters",0,2,0.000,1.000,0.167,0.833
"rebuff",0,1,0.000,1.000,0.250,0.750
"cheney:",0,1,0.000,1.000,0.250,0.750
"one-term",0,1,0.000,1.000,0.250,0.750
"germany's",0,1,0.000,1.000,0.250,0.750
"poet",0,1,0.000,1.000,0.250,0.750
"sylvia",0,1,0.000,1.000,0.250,0.750
"plath",0,1,0.000,1.000,0.250,0.750
"task",0,1,0.000,1.000,0.250,0.750
"fortunes",0,1,0.000,1.000,0.250,0.750
"bubble",0,1,0.000,1.000,0.250,0.750
"bursts",0,1,0.000,1.000,0.250,0.750
"puerto",0,1,0.000,1.000,0.250,0.750
"rico",0,1,0.000,1.000,0.250,0.750
"ex-governor",0,1,0.000,1.000,0.250,0.750
"acquitted",0,1,0.000,1.000,0.250,0.750
"graft",0,2,0.000,1.000,0.167,0.833
"gowanus",0,1,0.000,1.000,0.250,0.750
"canal",0,1,0.000,1.000,0.250,0.750
"superfund",0,1,0.000,1.000,0.250,0.750
"ireland's",0,1,0.000,1.000,0.250,0.750
"ian",0,1,0.000,1.000,0.250,0.750
"paisley",0,1,0.000,1.000,0.250,0.750
"commissioner",0,1,0.000,1.000,0.250,0.750
"enforcement",0,1,0.000,1.000,0.250,0.750
"democrat",0,1,0.000,1.000,0.250,0.750
"calling",0,1,0.000,1.000,0.250,0.750
"oks",0,1,0.000,1.000,0.250,0.750
"broadcasting",0,2,0.000,1.000,0.167,0.833
"saving",0,1,0.000,1.000,0.250,0.750
"grassroots",0,1,0.000,1.000,0.250,0.750
"advocate",0,1,0.000,1.000,0.250,0.750
"anthony",0,1,0.000,1.000,0.250,0.750
"maki",0,1,0.000,1.000,0.250,0.750
"autopsy",0,1,0.000,1.000,0.250,0.750
"shanghai",0,1,0.000,1.000,0.250,0.750
"freman",0,1,0.000,1.000,0.250,0.750
"hendrix",0,1,0.000,1.000,0.250,0.750
"eclipses",0,1,0.000,1.000,0.250,0.750
"kwame",0,1,0.000,1.000,0.250,0.750
"kilpatrick",0,1,0.000,1.000,0.250,0.750
"mayoral",0,1,0.000,1.000,0.250,0.750
"delphi",0,1,0.000,1.000,0.250,0.750
"crucial",0,1,0.000,1.000,0.250,0.750
"mike",0,1,0.000,1.000,0.250,0.750
"ashley",0,1,0.000,1.000,0.250,0.750
"newcastle",0,1,0.000,1.000,0.250,0.750
"uncover",0,1,0.000,1.000,0.250,0.750
"oldest",0,1,0.000,1.000,0.250,0.750
"prostitutes",0,2,0.000,1.000,0.167,0.833
"sitting",0,1,0.000,1.000,0.250,0.750
"p2p",0,1,0.000,1.000,0.250,0.750
"networks",0,2,0.000,1.000,0.167,0.833
"cn",0,1,0.000,1.000,0.250,0.750
"cancelled",0,1,0.000,1.000,0.250,0.750
"poaching",0,1,0.000,1.000,0.250,0.750
"anti-drug",0,1,0.000,1.000,0.250,0.750
"latin",0,1,0.000,1.000,0.250,0.750
"criticized",0,1,0.000,1.000,0.250,0.750
"wola",0,1,0.000,1.000,0.250,0.750
"feeds",0,1,0.000,1.000,0.250,0.750
"insults",0,1,0.000,1.000,0.250,0.750
"gunfight",0,1,0.000,1.000,0.250,0.750
"kashmir",0,2,0.000,1.000,0.167,0.833
"tampax",0,1,0.000,1.000,0.250,0.750
"erase",0,1,0.000,1.000,0.250,0.750
"euphemisms",0,1,0.000,1.000,0.250,0.750
"route",0,1,0.000,1.000,0.250,0.750
"recovery",0,2,0.000,1.000,0.167,0.833
"times?",0,1,0.000,1.000,0.250,0.750
"brewers",0,1,0.000,1.000,0.250,0.750
"package",0,2,0.000,1.000,0.167,0.833
"21-15",0,1,0.000,1.000,0.250,0.750
"inspires",0,1,0.000,1.000,0.250,0.750
"l.s.u.",0,1,0.000,1.000,0.250,0.750
"mainieri",0,1,0.000,1.000,0.250,0.750
"shorter",0,1,0.000,1.000,0.250,0.750
"crucifixes",0,1,0.000,1.000,0.250,0.750
"displayed",0,1,0.000,1.000,0.250,0.750
"bans",0,3,0.000,1.000,0.125,0.875
"video-on-demand",0,1,0.000,1.000,0.250,0.750
"semen",0,1,0.000,1.000,0.250,0.750
"owner",0,1,0.000,1.000,0.250,0.750
"dan",0,1,0.000,1.000,0.250,0.750
"rooney",0,1,0.000,1.000,0.250,0.750
"coal",0,1,0.000,1.000,0.250,0.750
"sudanese",0,3,0.000,1.000,0.125,0.875
"participate",0,1,0.000,1.000,0.250,0.750
"zagreb",0,2,0.000,1.000,0.167,0.833
"detains",0,1,0.000,1.000,0.250,0.750
"81",0,2,0.000,1.000,0.167,0.833
"50th",0,1,0.000,1.000,0.250,0.750
"uprising",0,1,0.000,1.000,0.250,0.750
"afghanistan:",0,1,0.000,1.000,0.250,0.750
"attackers",0,1,0.000,1.000,0.250,0.750
"kabul",0,1,0.000,1.000,0.250,0.750
"odds",0,1,0.000,1.000,0.250,0.750
"filly",0,1,0.000,1.000,0.250,0.750
"preakness",0,2,0.000,1.000,0.167,0.833
"downs",0,1,0.000,1.000,0.250,0.750
"semifinal",0,1,0.000,1.000,0.250,0.750
"appear",0,1,0.000,1.000,0.250,0.750
"allows",0,1,0.000,1.000,0.250,0.750
"lawsuit",0,1,0.000,1.000,0.250,0.750
"corps",0,1,0.000,1.000,0.250,0.750
"engineers",0,1,0.000,1.000,0.250,0.750
"boorishness",0,1,0.000,1.000,0.250,0.750
"shell",0,2,0.000,1.000,0.167,0.833
"platform",0,1,0.000,1.000,0.250,0.750
"slur",0,1,0.000,1.000,0.250,0.750
"headlines",0,1,0.000,1.000,0.250,0.750
"mbia",0,1,0.000,1.000,0.250,0.750
"municipal",0,1,0.000,1.000,0.250,0.750
"jebreen",0,1,0.000,1.000,0.250,0.750
"extremist",0,1,0.000,1.000,0.250,0.750
"cleric",0,1,0.000,1.000,0.250,0.750
"treated",0,1,0.000,1.000,0.250,0.750
"explorer",0,1,0.000,1.000,0.250,0.750
"beta",0,1,0.000,1.000,0.250,0.750
"foundation",0,3,0.000,1.000,0.125,0.875
"expires",0,1,0.000,1.000,0.250,0.750
"bikini",0,1,0.000,1.000,0.250,0.750
"waxing",0,1,0.000,1.000,0.250,0.750
"coke",0,1,0.000,1.000,0.250,0.750
"documents",0,1,0.000,1.000,0.250,0.750
"changes",0,4,0.000,1.000,0.100,0.900
"filed",0,2,0.000,1.000,0.167,0.833
"classroom",0,1,0.000,1.000,0.250,0.750
"435",0,1,0.000,1.000,0.250,0.750
"caucuses",0,1,0.000,1.000,0.250,0.750
"eurozone",0,1,0.000,1.000,0.250,0.750
"congressmen",0,1,0.000,1.000,0.250,0.750
"credits",0,1,0.000,1.000,0.250,0.750
"parental",0,1,0.000,1.000,0.250,0.750
"hopeful",0,1,0.000,1.000,0.250,0.750
"synagogues",0,1,0.000,1.000,0.250,0.750
"empowers",0,1,0.000,1.000,0.250,0.750
"ever-eccentric",0,1,0.000,1.000,0.250,0.750
"qaddafi",0,1,0.000,1.000,0.250,0.750
"bondholders",0,1,0.000,1.000,0.250,0.750
"voting",0,2,0.000,1.000,0.167,0.833
"traffickers",0,1,0.000,1.000,0.250,0.750
"ensnared",0,1,0.000,1.000,0.250,0.750
