Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"billionth",0,1,0.000,1.000,0.250,0.750
"update",0,1,0.000,1.000,0.250,0.750
"networking",0,1,0.000,1.000,0.250,0.750
"venezuelan",0,4,0.000,1.000,0.100,0.900
"supporters",0,2,0.000,1.000,0.167,0.833
"opponents",0,1,0.000,1.000,0.250,0.750
"fireworks",0,2,0.000,1.000,0.167,0.833
"lloyd",0,1,0.000,1.000,0.250,0.750
"bentsen",0,1,0.000,1.000,0.250,0.750
"copenhagen",0,4,0.000,1.000,0.100,0.900
"tampere",0,1,0.000,1.000,0.250,0.750
"dinamo",0,1,0.000,1.000,0.250,0.750
"advance",0,8,0.000,1.000,0.056,0.944
"3rd",0,2,0.000,1.000,0.167,0.833
"tornado",0,4,0.000,1.000,0.100,0.900
"ten",0,8,0.000,1.000,0.056,0.944
"attenborough",0,1,0.000,1.000,0.250,0.750
"creationists",0,1,0.000,1.000,0.250,0.750
"dodgers",0,2,0.000,1.000,0.167,0.833
"nov.",0,1,0.000,1.000,0.250,0.750
"brawl",0,1,0.000,1.000,0.250,0.750
"tarja",0,1,0.000,1.000,0.250,0.750
"turunen",0,1,0.000,1.000,0.250,0.750
"pedestrian",0,1,0.000,1.000,0.250,0.750
"columbia",0,4,0.000,1.000,0.100,0.900
"antiunion",0,1,0.000,1.000,0.250,0.750
"tactics",0,3,0.000,1.000,0.125,0.875
"vestas",0,3,0.000,1.000,0.125,0.875
"conductor",0,2,0.000,1.000,0.167,0.833
"downes",0,1,0.000,1.000,0.250,0.750
"assisted",0,1,0.000,1.000,0.250,0.750
"adapt",0,1,0.000,1.000,0.250,0.750
"faster",0,2,0.000,1.000,0.167,0.833
"previously",0,2,0.000,1.000,0.167,0.833
"marion",0,1,0.000,1.000,0.250,0.750
"bartoli",0,1,0.000,1.000,0.250,0.750
"handily",0,1,0.000,1.000,0.250,0.750
"top-seeded",0,1,0.000,1.000,0.250,0.750
"jelena",0,2,0.000,1.000,0.167,0.833
"jankovic",0,1,0.000,1.000,0.250,0.750
"respect",0,1,0.000,1.000,0.250,0.750
"councils",0,1,0.000,1.000,0.250,0.750
"patriot",0,1,0.000,1.000,0.250,0.750
"destinations",0,1,0.000,1.000,0.250,0.750
"rygge",0,1,0.000,1.000,0.250,0.750
"retaliation",0,1,0.000,1.000,0.250,0.750
"jerusalem",0,2,0.000,1.000,0.167,0.833
"contributed",0,1,0.000,1.000,0.250,0.750
"deepwater",0,2,0.000,1.000,0.167,0.833
"horizon",0,2,0.000,1.000,0.167,0.833
"georgia",0,9,0.000,1.000,0.050,0.950
"liggins",0,1,0.000,1.000,0.250,0.750
"84",0,1,0.000,1.000,0.250,0.750
"detain",0,1,0.000,1.000,0.250,0.750
"maxine",0,1,0.000,1.000,0.250,0.750
"scolds",0,1,0.000,1.000,0.250,0.750
"vail",0,1,0.000,1.000,0.250,0.750
"investor",0,2,0.000,1.000,0.167,0.833
"fortis",0,1,0.000,1.000,0.250,0.750
"opposes",0,1,0.000,1.000,0.250,0.750
"bnp",0,2,0.000,1.000,0.167,0.833
"seeker",0,1,0.000,1.000,0.250,0.750
"herrick",0,1,0.000,1.000,0.250,0.750
"wikihow",0,1,0.000,1.000,0.250,0.750
"reflections",0,1,0.000,1.000,0.250,0.750
"dom",0,1,0.000,1.000,0.250,0.750
"dimaggio",0,1,0.000,1.000,0.250,0.750
"often-overlooked",0,1,0.000,1.000,0.250,0.750
"streak",0,3,0.000,1.000,0.125,0.875
"mercosur",0,1,0.000,1.000,0.250,0.750
"goalkeeper",0,2,0.000,1.000,0.167,0.833
"payroll",0,1,0.000,1.000,0.250,0.750
"extension",0,1,0.000,1.000,0.250,0.750
"coasts",0,1,0.000,1.000,0.250,0.750
"playwright",0,1,0.000,1.000,0.250,0.750
"94",0,1,0.000,1.000,0.250,0.750
"felicia",0,1,0.000,1.000,0.250,0.750
"smuggling",0,2,0.000,1.000,0.167,0.833
"bnd",0,1,0.000,1.000,0.250,0.750
"exaggerated",0,2,0.000,1.000,0.167,0.833
"wmd",0,1,0.000,1.000,0.250,0.750
"arias",0,1,0.000,1.000,0.250,0.750
"opinion",0,2,0.000,1.000,0.167,0.833
"concerts",0,3,0.000,1.000,0.125,0.875
"acquire",0,1,0.000,1.000,0.250,0.750
"cougar",0,1,0.000,1.000,0.250,0.750
"biotechnology",0,1,0.000,1.000,0.250,0.750
"kazakhstan",0,2,0.000,1.000,0.167,0.833
"filings",0,1,0.000,1.000,0.250,0.750
"long-term",0,1,0.000,1.000,0.250,0.750
"16-death",0,1,0.000,1.000,0.250,0.750
"praying",0,1,0.000,1.000,0.250,0.750
"flying",0,2,0.000,1.000,0.167,0.833
"lhc",0,1,0.000,1.000,0.250,0.750
"acceleration",0,1,0.000,1.000,0.250,0.750
"sticks",0,1,0.000,1.000,0.250,0.750
"zenit",0,1,0.000,1.000,0.250,0.750
"mistakenly",0,2,0.000,1.000,0.167,0.833
"collects",0,1,0.000,1.000,0.250,0.750
"wi-fi",0,1,0.000,1.000,0.250,0.750
"onions",0,1,0.000,1.000,0.250,0.750
"related",0,3,0.000,1.000,0.125,0.875
"reopens",0,2,0.000,1.000,0.167,0.833
"beaches",0,1,0.000,1.000,0.250,0.750
"shark",0,2,0.000,1.000,0.167,0.833
"last-place",0,1,0.000,1.000,0.250,0.750
"standout",0,1,0.000,1.000,0.250,0.750
"outfield",0,1,0.000,1.000,0.250,0.750
"tatis",0,1,0.000,1.000,0.250,0.750
"deliberates",0,1,0.000,1.000,0.250,0.750
"smuggler",0,1,0.000,1.000,0.250,0.750
"survives",0,2,0.000,1.000,0.167,0.833
"per",0,2,0.000,1.000,0.167,0.833
"4.5-kilometre",0,1,0.000,1.000,0.250,0.750
"link",0,4,0.000,1.000,0.100,0.900
"crimea",0,1,0.000,1.000,0.250,0.750
"poison",0,1,0.000,1.000,0.250,0.750
"emi",0,1,0.000,1.000,0.250,0.750
"flotilla",0,1,0.000,1.000,0.250,0.750
"sail",0,1,0.000,1.000,0.250,0.750
"flights",0,3,0.000,1.000,0.125,0.875
"libya;",0,1,0.000,1.000,0.250,0.750
"cbs",0,3,0.000,1.000,0.125,0.875
"corporation",0,2,0.000,1.000,0.167,0.833
"trading",0,5,0.000,1.000,0.083,0.917
"sbc",0,1,0.000,1.000,0.250,0.750
"scientific-atlanta",0,1,0.000,1.000,0.250,0.750
"mgm",0,2,0.000,1.000,0.167,0.833
"mirage",0,1,0.000,1.000,0.250,0.750
"las",0,4,0.000,1.000,0.100,0.900
"project",0,5,0.000,1.000,0.083,0.917
"fatter",0,1,0.000,1.000,0.250,0.750
"not-for-profit's",0,1,0.000,1.000,0.250,0.750
"v.m.i.",0,1,0.000,1.000,0.250,0.750
"revived",0,1,0.000,1.000,0.250,0.750
"high-octane",0,1,0.000,1.000,0.250,0.750
"offense",0,2,0.000,1.000,0.167,0.833
"coal?",0,1,0.000,1.000,0.250,0.750
"arrow",0,1,0.000,1.000,0.250,0.750
"$1.75",0,1,0.000,1.000,0.250,0.750
"bottles",0,1,0.000,1.000,0.250,0.750
"bpa",0,1,0.000,1.000,0.250,0.750
"switch:",0,1,0.000,1.000,0.250,0.750
"hitters",0,1,0.000,1.000,0.250,0.750
"santana",0,4,0.000,1.000,0.100,0.900
"i'll",0,1,0.000,1.000,0.250,0.750
"pearson",0,1,0.000,1.000,0.250,0.750
"acquires",0,5,0.000,1.000,0.083,0.917
"reinstate",0,1,0.000,1.000,0.250,0.750
"deposed",0,2,0.000,1.000,0.167,0.833
"raúl",0,2,0.000,1.000,0.167,0.833
"castro",0,3,0.000,1.000,0.125,0.875
"wright",0,3,0.000,1.000,0.125,0.875
"unvaccinated",0,1,0.000,1.000,0.250,0.750
"rabies",0,1,0.000,1.000,0.250,0.750
"discharged",0,2,0.000,1.000,0.167,0.833
"monastery",0,1,0.000,1.000,0.250,0.750
"lawlor",0,1,0.000,1.000,0.250,0.750
"mistrials",0,1,0.000,1.000,0.250,0.750
"jihad",0,1,0.000,1.000,0.250,0.750
"provocative",0,2,0.000,1.000,0.167,0.833
"schizophrenia",0,1,0.000,1.000,0.250,0.750
"tribe",0,1,0.000,1.000,0.250,0.750
"indigenous",0,2,0.000,1.000,0.167,0.833
"kenya",0,8,0.000,1.000,0.056,0.944
"registration",0,2,0.000,1.000,0.167,0.833
"shiites",0,1,0.000,1.000,0.250,0.750
"bahrain",0,3,0.000,1.000,0.125,0.875
"nasa:",0,2,0.000,1.000,0.167,0.833
"resume",0,2,0.000,1.000,0.167,0.833
"schoolgirls",0,1,0.000,1.000,0.250,0.750
"i.b.m.",0,3,0.000,1.000,0.125,0.875
"dividend",0,1,0.000,1.000,0.250,0.750
"10%",0,3,0.000,1.000,0.125,0.875
"kata",0,1,0.000,1.000,0.250,0.750
"an-32",0,1,0.000,1.000,0.250,0.750
"moldova",0,4,0.000,1.000,0.100,0.900
"investigatory",0,1,0.000,1.000,0.250,0.750
"split",0,5,0.000,1.000,0.083,0.917
"jobless",0,5,0.000,1.000,0.083,0.917
"purse",0,1,0.000,1.000,0.250,0.750
"work-life",0,1,0.000,1.000,0.250,0.750
"especially",0,2,0.000,1.000,0.167,0.833
"difficult",0,2,0.000,1.000,0.167,0.833
"finance",0,3,0.000,1.000,0.125,0.875
"color-coded",0,1,0.000,1.000,0.250,0.750
"tourists",0,2,0.000,1.000,0.167,0.833
"beirut",0,6,0.000,1.000,0.071,0.929
"draft",0,5,0.000,1.000,0.083,0.917
"receivers",0,1,0.000,1.000,0.250,0.750
"governments",0,3,0.000,1.000,0.125,0.875
"drought-stricken",0,1,0.000,1.000,0.250,0.750
"ecclestone",0,1,0.000,1.000,0.250,0.750
"headquarters;",0,1,0.000,1.000,0.250,0.750
"kežman",0,1,0.000,1.000,0.250,0.750
"ghana",0,1,0.000,1.000,0.250,0.750
"paul",0,6,0.000,1.000,0.071,0.929
"catalina",0,1,0.000,1.000,0.250,0.750
"investments",0,1,0.000,1.000,0.250,0.750
"industries",0,2,0.000,1.000,0.167,0.833
"barclays",0,3,0.000,1.000,0.125,0.875
"unit",0,3,0.000,1.000,0.125,0.875
"registry",0,1,0.000,1.000,0.250,0.750
"pumps",0,1,0.000,1.000,0.250,0.750
"tv.com",0,1,0.000,1.000,0.250,0.750
"destination",0,1,0.000,1.000,0.250,0.750
"danny",0,1,0.000,1.000,0.250,0.750
"o'brien",0,3,0.000,1.000,0.125,0.875
"electronic",0,3,0.000,1.000,0.125,0.875
"frontier",0,1,0.000,1.000,0.250,0.750
"recognises",0,1,0.000,1.000,0.250,0.750
"responsibility",0,2,0.000,1.000,0.167,0.833
"insider",0,3,0.000,1.000,0.125,0.875
"cites",0,1,0.000,1.000,0.250,0.750
"lawyers",0,1,0.000,1.000,0.250,0.750
"balks",0,1,0.000,1.000,0.250,0.750
"ditched",0,1,0.000,1.000,0.250,0.750
"hoover",0,1,0.000,1.000,0.250,0.750
"chants",0,1,0.000,1.000,0.250,0.750
"headed",0,2,0.000,1.000,0.167,0.833
"ria",0,1,0.000,1.000,0.250,0.750
"novosti",0,1,0.000,1.000,0.250,0.750
"70th",0,1,0.000,1.000,0.250,0.750
"uploads",0,1,0.000,1.000,0.250,0.750
"habitat",0,1,0.000,1.000,0.250,0.750
"furniture",0,1,0.000,1.000,0.250,0.750
"exploits",0,1,0.000,1.000,0.250,0.750
"merkel",0,1,0.000,1.000,0.250,0.750
"unity",0,5,0.000,1.000,0.083,0.917
"havens",0,1,0.000,1.000,0.250,0.750
"g-20",0,2,0.000,1.000,0.167,0.833
"entwistle",0,2,0.000,1.000,0.167,0.833
"agrees",0,4,0.000,1.000,0.100,0.900
"ki-moon",0,1,0.000,1.000,0.250,0.750
"postponed",0,1,0.000,1.000,0.250,0.750
"peacekeepers",0,3,0.000,1.000,0.125,0.875
"whale",0,2,0.000,1.000,0.167,0.833
"seaworld",0,1,0.000,1.000,0.250,0.750
"quell",0,1,0.000,1.000,0.250,0.750
"vanuatu",0,2,0.000,1.000,0.167,0.833
"toronto's",0,1,0.000,1.000,0.250,0.750
"muammar",0,1,0.000,1.000,0.250,0.750
"al-gaddafi:",0,1,0.000,1.000,0.250,0.750
"divide",0,2,0.000,1.000,0.167,0.833
"bloodshed",0,1,0.000,1.000,0.250,0.750
"bse",0,1,0.000,1.000,0.250,0.750
"sensex",0,1,0.000,1.000,0.250,0.750
"applying",0,1,0.000,1.000,0.250,0.750
"full-court",0,1,0.000,1.000,0.250,0.750
"rhodes",0,1,0.000,1.000,0.250,0.750
"scholar",0,1,0.000,1.000,0.250,0.750
"recruit",0,1,0.000,1.000,0.250,0.750
"bahamas",0,2,0.000,1.000,0.167,0.833
"dizzy",0,1,0.000,1.000,0.250,0.750
"zloty",0,1,0.000,1.000,0.250,0.750
"predictable",0,2,0.000,1.000,0.167,0.833
"i.m.f.",0,4,0.000,1.000,0.100,0.900
"bonds",0,5,0.000,1.000,0.083,0.917
"suggesting",0,1,0.000,1.000,0.250,0.750
"condoms",0,1,0.000,1.000,0.250,0.750
"pierzynski",0,1,0.000,1.000,0.250,0.750
"narrow",0,1,0.000,1.000,0.250,0.750
"5-4",0,1,0.000,1.000,0.250,0.750
"tigers",0,2,0.000,1.000,0.167,0.833
"wraps",0,1,0.000,1.000,0.250,0.750
"inaugural",0,4,0.000,1.000,0.100,0.900
"davey",0,1,0.000,1.000,0.250,0.750
"25m",0,1,0.000,1.000,0.250,0.750
"malnourished",0,1,0.000,1.000,0.250,0.750
"2050",0,2,0.000,1.000,0.167,0.833
"capsizes",0,2,0.000,1.000,0.167,0.833
"bangladesh",0,4,0.000,1.000,0.100,0.900
"representative",0,3,0.000,1.000,0.125,0.875
"aclu",0,2,0.000,1.000,0.167,0.833
"wikileaks",0,1,0.000,1.000,0.250,0.750
"ufo",0,1,0.000,1.000,0.250,0.750
"istanbul",0,1,0.000,1.000,0.250,0.750
"remembering",0,2,0.000,1.000,0.167,0.833
"points",0,5,0.000,1.000,0.083,0.917
"physical",0,2,0.000,1.000,0.167,0.833
"hawks",0,1,0.000,1.000,0.250,0.750
"advantage",0,1,0.000,1.000,0.250,0.750
"maori",0,1,0.000,1.000,0.250,0.750
"waitangi",0,2,0.000,1.000,0.167,0.833
"snap",0,2,0.000,1.000,0.167,0.833
"deadlock",0,1,0.000,1.000,0.250,0.750
"nsw",0,2,0.000,1.000,0.167,0.833
"maintenance",0,3,0.000,1.000,0.125,0.875
"disgrace",0,1,0.000,1.000,0.250,0.750
"160",0,1,0.000,1.000,0.250,0.750
"venezuela",0,3,0.000,1.000,0.125,0.875
"qatari",0,1,0.000,1.000,0.250,0.750
"diplomat",0,2,0.000,1.000,0.167,0.833
"bound",0,2,0.000,1.000,0.167,0.833
"wikileaks:",0,1,0.000,1.000,0.250,0.750
"uttar",0,1,0.000,1.000,0.250,0.750
"pradesh",0,1,0.000,1.000,0.250,0.750
"mayawati",0,1,0.000,1.000,0.250,0.750
"collect",0,1,0.000,1.000,0.250,0.750
"abdullah",0,1,0.000,1.000,0.250,0.750
"runoff",0,3,0.000,1.000,0.125,0.875
"lindsey",0,2,0.000,1.000,0.167,0.833
"vonn",0,2,0.000,1.000,0.167,0.833
"downhill",0,1,0.000,1.000,0.250,0.750
"gains",0,9,0.000,1.000,0.050,0.950
"u.s.-china",0,1,0.000,1.000,0.250,0.750
"resistant",0,1,0.000,1.000,0.250,0.750
"anti-viral",0,1,0.000,1.000,0.250,0.750
"executives",0,2,0.000,1.000,0.167,0.833
"fixing",0,4,0.000,1.000,0.100,0.900
"cristiano",0,1,0.000,1.000,0.250,0.750
"ronaldo",0,1,0.000,1.000,0.250,0.750
"ferrari",0,1,0.000,1.000,0.250,0.750
"depot",0,3,0.000,1.000,0.125,0.875
"girds",0,1,0.000,1.000,0.250,0.750
"continued",0,1,0.000,1.000,0.250,0.750
"weakness",0,2,0.000,1.000,0.167,0.833
"rave",0,1,0.000,1.000,0.250,0.750
"ukranian",0,2,0.000,1.000,0.167,0.833
"mv",0,1,0.000,1.000,0.250,0.750
"faina",0,1,0.000,1.000,0.250,0.750
"residents",0,3,0.000,1.000,0.125,0.875
"neighborhood",0,1,0.000,1.000,0.250,0.750
"koreas",0,1,0.000,1.000,0.250,0.750
"$2",0,2,0.000,1.000,0.167,0.833
"realnetworks",0,1,0.000,1.000,0.250,0.750
"pioneer",0,2,0.000,1.000,0.167,0.833
"gears?",0,1,0.000,1.000,0.250,0.750
"toowoomba",0,1,0.000,1.000,0.250,0.750
"roller",0,1,0.000,1.000,0.250,0.750
"kyrgyzstan:",0,1,0.000,1.000,0.250,0.750
"browser",0,3,0.000,1.000,0.125,0.875
"firefox",0,2,0.000,1.000,0.167,0.833
"carter",0,2,0.000,1.000,0.167,0.833
"61.6%",0,1,0.000,1.000,0.250,0.750
"cues",0,1,0.000,1.000,0.250,0.750
"somalian",0,1,0.000,1.000,0.250,0.750
"buzzsaw",0,1,0.000,1.000,0.250,0.750
"rips",0,2,0.000,1.000,0.167,0.833
"confederations",0,3,0.000,1.000,0.125,0.875
"brian",0,3,0.000,1.000,0.125,0.875
"appointee",0,1,0.000,1.000,0.250,0.750
"domas",0,1,0.000,1.000,0.250,0.750
"mituzas",0,1,0.000,1.000,0.250,0.750
"icelanders",0,1,0.000,1.000,0.250,0.750
"punish",0,1,0.000,1.000,0.250,0.750
"eta",0,1,0.000,1.000,0.250,0.750
"hugo",0,1,0.000,1.000,0.250,0.750
"chavez",0,1,0.000,1.000,0.250,0.750
"iran's",0,1,0.000,1.000,0.250,0.750
"imam",0,1,0.000,1.000,0.250,0.750
"khamenei",0,1,0.000,1.000,0.250,0.750
"ethanol",0,2,0.000,1.000,0.167,0.833
"blended",0,1,0.000,1.000,0.250,0.750
"fuels",0,1,0.000,1.000,0.250,0.750
"morsi",0,1,0.000,1.000,0.250,0.750
"chaos",0,3,0.000,1.000,0.125,0.875
"ensues",0,1,0.000,1.000,0.250,0.750
"tighten",0,5,0.000,1.000,0.083,0.917
"wolfowitz",0,1,0.000,1.000,0.250,0.750
"rick",0,2,0.000,1.000,0.167,0.833
"santorum",0,1,0.000,1.000,0.250,0.750
"writes",0,1,0.000,1.000,0.250,0.750
"hacker",0,1,0.000,1.000,0.250,0.750
"60-year",0,1,0.000,1.000,0.250,0.750
"thanked",0,1,0.000,1.000,0.250,0.750
"patience",0,2,0.000,1.000,0.167,0.833
"apec",0,2,0.000,1.000,0.167,0.833
"roddick",0,2,0.000,1.000,0.167,0.833
"quarterfinal",0,1,0.000,1.000,0.250,0.750
"reportedly",0,6,0.000,1.000,0.071,0.929
"day?",0,1,0.000,1.000,0.250,0.750
"bethpage",0,1,0.000,1.000,0.250,0.750
"hint",0,1,0.000,1.000,0.250,0.750
"fiedler",0,1,0.000,1.000,0.250,0.750
"piglet",0,1,0.000,1.000,0.250,0.750
"newhart",0,1,0.000,1.000,0.250,0.750
"regular",0,1,0.000,1.000,0.250,0.750
"sixth",0,3,0.000,1.000,0.125,0.875
"pigeonholing",0,1,0.000,1.000,0.250,0.750
"cassini",0,1,0.000,1.000,0.250,0.750
"probe",0,2,0.000,1.000,0.167,0.833
"flyby",0,1,0.000,1.000,0.250,0.750
"iapetus",0,1,0.000,1.000,0.250,0.750
"icebox",0,1,0.000,1.000,0.250,0.750
"citizens",0,3,0.000,1.000,0.125,0.875
"repayments",0,1,0.000,1.000,0.250,0.750
"drought-hit",0,1,0.000,1.000,0.250,0.750
"dfb",0,1,0.000,1.000,0.250,0.750
"fc",0,4,0.000,1.000,0.100,0.900
"burghausen",0,1,0.000,1.000,0.250,0.750
"mccoughtry",0,1,0.000,1.000,0.250,0.750
"einstein's",0,1,0.000,1.000,0.250,0.750
"equation",0,1,0.000,1.000,0.250,0.750
"subsides",0,1,0.000,1.000,0.250,0.750
"apparent",0,1,0.000,1.000,0.250,0.750
"renewing",0,1,0.000,1.000,0.250,0.750
"harness",0,2,0.000,1.000,0.167,0.833
"literacy",0,1,0.000,1.000,0.250,0.750
"crumble",0,1,0.000,1.000,0.250,0.750
"hispanic",0,1,0.000,1.000,0.250,0.750
"slowly",0,1,0.000,1.000,0.250,0.750
"77%",0,1,0.000,1.000,0.250,0.750
"adds",0,2,0.000,1.000,0.167,0.833
"string",0,2,0.000,1.000,0.167,0.833
"arsons",0,1,0.000,1.000,0.250,0.750
"troubles",0,2,0.000,1.000,0.167,0.833
"cholera",0,3,0.000,1.000,0.125,0.875
"options",0,2,0.000,1.000,0.167,0.833
"closes",0,3,0.000,1.000,0.125,0.875
"dulles",0,1,0.000,1.000,0.250,0.750
"terminal",0,2,0.000,1.000,0.167,0.833
"generals",0,1,0.000,1.000,0.250,0.750
"globetrotters",0,1,0.000,1.000,0.250,0.750
"marries",0,1,0.000,1.000,0.250,0.750
"marc",0,1,0.000,1.000,0.250,0.750
"mezvinsky",0,1,0.000,1.000,0.250,0.750
"rhinebeck",0,1,0.000,1.000,0.250,0.750
"prize-winning",0,1,0.000,1.000,0.250,0.750
"bullet-taking",0,1,0.000,1.000,0.250,0.750
"regazzoni",0,1,0.000,1.000,0.250,0.750
"29%",0,1,0.000,1.000,0.250,0.750
"praises",0,1,0.000,1.000,0.250,0.750
"nets",0,2,0.000,1.000,0.167,0.833
"peoples",0,1,0.000,1.000,0.250,0.750
"guinness",0,1,0.000,1.000,0.250,0.750
"u.s.:",0,1,0.000,1.000,0.250,0.750
"2089",0,1,0.000,1.000,0.250,0.750
"tourism",0,3,0.000,1.000,0.125,0.875
"exposition",0,2,0.000,1.000,0.167,0.833
"encourage",0,1,0.000,1.000,0.250,0.750
"berlin",0,2,0.000,1.000,0.167,0.833
"june",0,2,0.000,1.000,0.167,0.833
"doubled",0,2,0.000,1.000,0.167,0.833
"1990s",0,2,0.000,1.000,0.167,0.833
"waste",0,3,0.000,1.000,0.125,0.875
"folk",0,1,0.000,1.000,0.250,0.750
"nova",0,2,0.000,1.000,0.167,0.833
"scotia",0,2,0.000,1.000,0.167,0.833
"occur",0,1,0.000,1.000,0.250,0.750
"interest-rate",0,1,0.000,1.000,0.250,0.750
"hammersmith",0,1,0.000,1.000,0.250,0.750
"srebrenice",0,1,0.000,1.000,0.250,0.750
"massacre",0,2,0.000,1.000,0.167,0.833
"arrives",0,5,0.000,1.000,0.083,0.917
"cambodia",0,1,0.000,1.000,0.250,0.750
"unfounded",0,1,0.000,1.000,0.250,0.750
"unsubstantiated':",0,1,0.000,1.000,0.250,0.750
"pittsburgh's",0,1,0.000,1.000,0.250,0.750
"bettis",0,1,0.000,1.000,0.250,0.750
"analyst",0,1,0.000,1.000,0.250,0.750
"shopkeeper",0,1,0.000,1.000,0.250,0.750
"saves",0,2,0.000,1.000,0.167,0.833
"circuit",0,5,0.000,1.000,0.083,0.917
"werner",0,1,0.000,1.000,0.250,0.750
"moentmann",0,1,0.000,1.000,0.250,0.750
"parenthood",0,1,0.000,1.000,0.250,0.750
"repay",0,1,0.000,1.000,0.250,0.750
"money.",0,1,0.000,1.000,0.250,0.750
"switched",0,1,0.000,1.000,0.250,0.750
"mdc",0,3,0.000,1.000,0.125,0.875
"nigeria's",0,1,0.000,1.000,0.250,0.750
"dissolved",0,1,0.000,1.000,0.250,0.750
"npd",0,1,0.000,1.000,0.250,0.750
"makers",0,3,0.000,1.000,0.125,0.875
"whiff",0,2,0.000,1.000,0.167,0.833
"bat",0,1,0.000,1.000,0.250,0.750
"afghanistan-pakistan",0,1,0.000,1.000,0.250,0.750
"border;",0,1,0.000,1.000,0.250,0.750
"separate",0,1,0.000,1.000,0.250,0.750
"carril",0,1,0.000,1.000,0.250,0.750
"builds",0,1,0.000,1.000,0.250,0.750
"lycos",0,1,0.000,1.000,0.250,0.750
"screensaver",0,1,0.000,1.000,0.250,0.750
"spammers",0,1,0.000,1.000,0.250,0.750
"bills",0,1,0.000,1.000,0.250,0.750
"lng",0,1,0.000,1.000,0.250,0.750
"supply",0,3,0.000,1.000,0.125,0.875
"temporarily",0,2,0.000,1.000,0.167,0.833
"mulroney",0,1,0.000,1.000,0.250,0.750
"memoirs:",0,1,0.000,1.000,0.250,0.750
"1939-1993",0,1,0.000,1.000,0.250,0.750
"rockets",0,2,0.000,1.000,0.167,0.833
"tribunals",0,2,0.000,1.000,0.167,0.833
"detainees",0,4,0.000,1.000,0.100,0.900
"two-day",0,1,0.000,1.000,0.250,0.750
"$1.9",0,1,0.000,1.000,0.250,0.750
"pernetti",0,1,0.000,1.000,0.250,0.750
"rutgers",0,2,0.000,1.000,0.167,0.833
"athletic",0,1,0.000,1.000,0.250,0.750
"civilian",0,4,0.000,1.000,0.100,0.900
"xvi",0,2,0.000,1.000,0.167,0.833
"hints",0,2,0.000,1.000,0.167,0.833
"stronger",0,2,0.000,1.000,0.167,0.833
"oversee",0,1,0.000,1.000,0.250,0.750
"swim",0,1,0.000,1.000,0.250,0.750
"uncertainty",0,1,0.000,1.000,0.250,0.750
"strikeforce",0,2,0.000,1.000,0.167,0.833
"mma",0,1,0.000,1.000,0.250,0.750
"slipknot",0,1,0.000,1.000,0.250,0.750
"bassist",0,1,0.000,1.000,0.250,0.750
"mecom",0,1,0.000,1.000,0.250,0.750
"concern",0,3,0.000,1.000,0.125,0.875
"defector",0,1,0.000,1.000,0.250,0.750
"organization",0,2,0.000,1.000,0.167,0.833
"karzai",0,4,0.000,1.000,0.100,0.900
"goverment",0,2,0.000,1.000,0.167,0.833
"pornographic",0,1,0.000,1.000,0.250,0.750
"defused",0,2,0.000,1.000,0.167,0.833
"boon",0,1,0.000,1.000,0.250,0.750
"sarkisian",0,1,0.000,1.000,0.250,0.750
"armenian",0,1,0.000,1.000,0.250,0.750
"lds",0,1,0.000,1.000,0.250,0.750
"isssues",0,1,0.000,1.000,0.250,0.750
"hanna",0,1,0.000,1.000,0.250,0.750
"effectively",0,1,0.000,1.000,0.250,0.750
"nomination",0,2,0.000,1.000,0.167,0.833
"refit",0,1,0.000,1.000,0.250,0.750
"birmingham",0,3,0.000,1.000,0.125,0.875
"credible",0,1,0.000,1.000,0.250,0.750
"discussing",0,1,0.000,1.000,0.250,0.750
"labor",0,6,0.000,1.000,0.071,0.929
"beacons",0,1,0.000,1.000,0.250,0.750
"spas",0,1,0.000,1.000,0.250,0.750
"locally",0,1,0.000,1.000,0.250,0.750
"committing",0,1,0.000,1.000,0.250,0.750
"protection",0,3,0.000,1.000,0.125,0.875
"filing",0,1,0.000,1.000,0.250,0.750
"environmentalists:",0,1,0.000,1.000,0.250,0.750
"off!",0,1,0.000,1.000,0.250,0.750
"1st",0,4,0.000,1.000,0.100,0.900
"agreement",0,2,0.000,1.000,0.167,0.833
"recycling",0,1,0.000,1.000,0.250,0.750
"wide",0,1,0.000,1.000,0.250,0.750
"wye",0,1,0.000,1.000,0.250,0.750
"garden",0,2,0.000,1.000,0.167,0.833
"spacecraft",0,4,0.000,1.000,0.100,0.900
"landed",0,1,0.000,1.000,0.250,0.750
"player's",0,1,0.000,1.000,0.250,0.750
"carte",0,1,0.000,1.000,0.250,0.750
"bongo's",0,1,0.000,1.000,0.250,0.750
"fifa",0,1,0.000,1.000,0.250,0.750
"handball",0,1,0.000,1.000,0.250,0.750
"fireballs",0,1,0.000,1.000,0.250,0.750
"burmese",0,2,0.000,1.000,0.167,0.833
"indications",0,1,0.000,1.000,0.250,0.750
"novelist",0,1,0.000,1.000,0.250,0.750
"bruno",0,1,0.000,1.000,0.250,0.750
"accuse",0,1,0.000,1.000,0.250,0.750
"bats",0,1,0.000,1.000,0.250,0.750
"shrews",0,1,0.000,1.000,0.250,0.750
"echoes",0,1,0.000,1.000,0.250,0.750
"avoiding",0,1,0.000,1.000,0.250,0.750
"super-combined",0,1,0.000,1.000,0.250,0.750
