Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"offering",0,1,0.000,1.000,0.250,0.750
"lobby",0,1,0.000,1.000,0.250,0.750
"crude",0,1,0.000,1.000,0.250,0.750
"one-year",0,1,0.000,1.000,0.250,0.750
"allege",0,1,0.000,1.000,0.250,0.750
"forced",0,2,0.000,1.000,0.167,0.833
"immediate",0,1,0.000,1.000,0.250,0.750
"pullout",0,1,0.000,1.000,0.250,0.750
"unions",0,1,0.000,1.000,0.250,0.750
"superheavy",0,1,0.000,1.000,0.250,0.750
"addresses",0,1,0.000,1.000,0.250,0.750
"nation",0,1,0.000,1.000,0.250,0.750
"crisis;",0,1,0.000,1.000,0.250,0.750
"debates",0,2,0.000,1.000,0.167,0.833
"loathing",0,1,0.000,1.000,0.250,0.750
"trail",0,2,0.000,1.000,0.167,0.833
"brawn",0,1,0.000,1.000,0.250,0.750
"teammate",0,1,0.000,1.000,0.250,0.750
"fourteen",0,2,0.000,1.000,0.167,0.833
"warms",0,1,0.000,1.000,0.250,0.750
"orthodox",0,1,0.000,1.000,0.250,0.750
"vatican",0,1,0.000,1.000,0.250,0.750
"saddam",0,1,0.000,1.000,0.250,0.750
"hussein",0,1,0.000,1.000,0.250,0.750
"requesting",0,1,0.000,1.000,0.250,0.750
"trials",0,1,0.000,1.000,0.250,0.750
"tornadoes",0,1,0.000,1.000,0.250,0.750
"rampage",0,1,0.000,1.000,0.250,0.750
"mississippi",0,1,0.000,1.000,0.250,0.750
"graduates",0,1,0.000,1.000,0.250,0.750
"drawing",0,1,0.000,1.000,0.250,0.750
"da",0,1,0.000,1.000,0.250,0.750
"vinci",0,1,0.000,1.000,0.250,0.750
"publishers",0,1,0.000,1.000,0.250,0.750
"injunction",0,1,0.000,1.000,0.250,0.750
"turbulence",0,1,0.000,1.000,0.250,0.750
"447",0,1,0.000,1.000,0.250,0.750
"crashed",0,1,0.000,1.000,0.250,0.750
"seizure",0,1,0.000,1.000,0.250,0.750
"souter",0,1,0.000,1.000,0.250,0.750
"eminent",0,1,0.000,1.000,0.250,0.750
"domain",0,1,0.000,1.000,0.250,0.750
"renominates",0,1,0.000,1.000,0.250,0.750
"bernanke",0,1,0.000,1.000,0.250,0.750
"banker",0,1,0.000,1.000,0.250,0.750
"ethical",0,1,0.000,1.000,0.250,0.750
"immorality",0,1,0.000,1.000,0.250,0.750
"fda",0,1,0.000,1.000,0.250,0.750
"criticizes",0,1,0.000,1.000,0.250,0.750
"produced",0,1,0.000,1.000,0.250,0.750
"recalled",0,1,0.000,1.000,0.250,0.750
"medications",0,1,0.000,1.000,0.250,0.750
"bskyb",0,1,0.000,1.000,0.250,0.750
"joins",0,1,0.000,1.000,0.250,0.750
"setanta",0,1,0.000,1.000,0.250,0.750
"massa",0,1,0.000,1.000,0.250,0.750
"alonso",0,1,0.000,1.000,0.250,0.750
"renault",0,1,0.000,1.000,0.250,0.750
"championships",0,2,0.000,1.000,0.167,0.833
"suffer",0,1,0.000,1.000,0.250,0.750
"decrease",0,1,0.000,1.000,0.250,0.750
"hospital",0,2,0.000,1.000,0.167,0.833
"southwestern",0,1,0.000,1.000,0.250,0.750
"committee",0,2,0.000,1.000,0.167,0.833
"recommends",0,2,0.000,1.000,0.167,0.833
"formation",0,1,0.000,1.000,0.250,0.750
"charities",0,1,0.000,1.000,0.250,0.750
"commission",0,1,0.000,1.000,0.250,0.750
"subject",0,1,0.000,1.000,0.250,0.750
"high-profile",0,1,0.000,1.000,0.250,0.750
"euthanasia",0,1,0.000,1.000,0.250,0.750
"healthcare",0,1,0.000,1.000,0.250,0.750
"medvedev",0,1,0.000,1.000,0.250,0.750
"slain",0,1,0.000,1.000,0.250,0.750
"pause",0,2,0.000,1.000,0.167,0.833
"cutting",0,1,0.000,1.000,0.250,0.750
"rates",0,1,0.000,1.000,0.250,0.750
"imf",0,2,0.000,1.000,0.167,0.833
"us$1.13",0,1,0.000,1.000,0.250,0.750
"urged",0,1,0.000,1.000,0.250,0.750
"swiftly",0,1,0.000,1.000,0.250,0.750
"jackson",0,3,0.000,1.000,0.125,0.875
"involuntary",0,1,0.000,1.000,0.250,0.750
"manslaughter",0,1,0.000,1.000,0.250,0.750
"ryanair",0,1,0.000,1.000,0.250,0.750
"threaten",0,1,0.000,1.000,0.250,0.750
"documentary",0,2,0.000,1.000,0.167,0.833
"fuel",0,1,0.000,1.000,0.250,0.750
"absence",0,1,0.000,1.000,0.250,0.750
"ethnic",0,1,0.000,1.000,0.250,0.750
"riots",0,2,0.000,1.000,0.167,0.833
"joseph",0,1,0.000,1.000,0.250,0.750
"kabila",0,1,0.000,1.000,0.250,0.750
"declared",0,1,0.000,1.000,0.250,0.750
"collapse",0,3,0.000,1.000,0.125,0.875
"3:",0,1,0.000,1.000,0.250,0.750
"belarus",0,1,0.000,1.000,0.250,0.750
"homeless",0,1,0.000,1.000,0.250,0.750
"advocates",0,1,0.000,1.000,0.250,0.750
"intersection",0,1,0.000,1.000,0.250,0.750
"two-year-old",0,1,0.000,1.000,0.250,0.750
"punished",0,1,0.000,1.000,0.250,0.750
"dryer",0,1,0.000,1.000,0.250,0.750
"casualty",0,1,0.000,1.000,0.250,0.750
"$8.5",0,1,0.000,1.000,0.250,0.750
"struggling",0,1,0.000,1.000,0.250,0.750
"mps",0,1,0.000,1.000,0.250,0.750
"ejected",0,1,0.000,1.000,0.250,0.750
"minorities",0,1,0.000,1.000,0.250,0.750
"discrimination",0,1,0.000,1.000,0.250,0.750
"e.u.",0,2,0.000,1.000,0.167,0.833
"survey",0,2,0.000,1.000,0.167,0.833
"hundreds",0,1,0.000,1.000,0.250,0.750
"layer",0,1,0.000,1.000,0.250,0.750
"exists",0,1,0.000,1.000,0.250,0.750
"saturn's",0,1,0.000,1.000,0.250,0.750
"moon",0,2,0.000,1.000,0.167,0.833
"tibet",0,1,0.000,1.000,0.250,0.750
"atrocities",0,1,0.000,1.000,0.250,0.750
"dot",0,1,0.000,1.000,0.250,0.750
"emerging",0,1,0.000,1.000,0.250,0.750
"markets",0,1,0.000,1.000,0.250,0.750
"regain",0,1,0.000,1.000,0.250,0.750
"footing",0,1,0.000,1.000,0.250,0.750
"alert",0,4,0.000,1.000,0.100,0.900
"issued",0,1,0.000,1.000,0.250,0.750
"pettitte",0,1,0.000,1.000,0.250,0.750
"prosecutors",0,1,0.000,1.000,0.250,0.750
"cancels",0,1,0.000,1.000,0.250,0.750
"itunes",0,1,0.000,1.000,0.250,0.750
"iraq's",0,1,0.000,1.000,0.250,0.750
"blooded",0,1,0.000,1.000,0.250,0.750
"deported",0,1,0.000,1.000,0.250,0.750
"officials:",0,1,0.000,1.000,0.250,0.750
"seventeen",0,1,0.000,1.000,0.250,0.750
"orakzai",0,1,0.000,1.000,0.250,0.750
"brenton",0,1,0.000,1.000,0.250,0.750
"clutterbuck",0,1,0.000,1.000,0.250,0.750
"electorate",0,1,0.000,1.000,0.250,0.750
"maroochydore",0,1,0.000,1.000,0.250,0.750
"locks",0,1,0.000,1.000,0.250,0.750
"flowing",0,1,0.000,1.000,0.250,0.750
"later",0,1,0.000,1.000,0.250,0.750
"ron",0,2,0.000,1.000,0.167,0.833
"duguay",0,1,0.000,1.000,0.250,0.750
"returns",0,2,0.000,1.000,0.167,0.833
"hewlett-packard",0,1,0.000,1.000,0.250,0.750
"sap",0,1,0.000,1.000,0.250,0.750
"steelers",0,1,0.000,1.000,0.250,0.750
"arrive",0,1,0.000,1.000,0.250,0.750
"tall",0,1,0.000,1.000,0.250,0.750
"receiver",0,1,0.000,1.000,0.250,0.750
"davao",0,1,0.000,1.000,0.250,0.750
"philippines",0,2,0.000,1.000,0.167,0.833
"declare",0,1,0.000,1.000,0.250,0.750
"lebanese",0,1,0.000,1.000,0.250,0.750
"ambush",0,2,0.000,1.000,0.167,0.833
"nasa",0,1,0.000,1.000,0.250,0.750
"mars",0,1,0.000,1.000,0.250,0.750
"obama's",0,1,0.000,1.000,0.250,0.750
"convention",0,1,0.000,1.000,0.250,0.750
"fears",0,2,0.000,1.000,0.167,0.833
"habit",0,1,0.000,1.000,0.250,0.750
"decides",0,1,0.000,1.000,0.250,0.750
"shelter",0,1,0.000,1.000,0.250,0.750
"stampede",0,1,0.000,1.000,0.250,0.750
"metafiles",0,1,0.000,1.000,0.250,0.750
"vector",0,1,0.000,1.000,0.250,0.750
"viruses",0,1,0.000,1.000,0.250,0.750
"program",0,1,0.000,1.000,0.250,0.750
"rioters",0,1,0.000,1.000,0.250,0.750
"embassy",0,1,0.000,1.000,0.250,0.750
"seizes",0,1,0.000,1.000,0.250,0.750
"grid",0,1,0.000,1.000,0.250,0.750
"collapses",0,1,0.000,1.000,0.250,0.750
"buyout",0,1,0.000,1.000,0.250,0.750
"nhl:",0,2,0.000,1.000,0.167,0.833
"ducks",0,1,0.000,1.000,0.250,0.750
"charge",0,1,0.000,1.000,0.250,0.750
"wild",0,1,0.000,1.000,0.250,0.750
"directors",0,1,0.000,1.000,0.250,0.750
"dragging",0,1,0.000,1.000,0.250,0.750
"15-year-old",0,1,0.000,1.000,0.250,0.750
"van",0,1,0.000,1.000,0.250,0.750
"encyclopedic",0,1,0.000,1.000,0.250,0.750
"czar",0,1,0.000,1.000,0.250,0.750
"yves",0,1,0.000,1.000,0.250,0.750
"saint",0,1,0.000,1.000,0.250,0.750
"laurent",0,1,0.000,1.000,0.250,0.750
"71",0,1,0.000,1.000,0.250,0.750
"steel",0,1,0.000,1.000,0.250,0.750
"industry:",0,1,0.000,1.000,0.250,0.750
"tata",0,1,0.000,1.000,0.250,0.750
"corus",0,1,0.000,1.000,0.250,0.750
"oklahoma",0,1,0.000,1.000,0.250,0.750
"usaid",0,1,0.000,1.000,0.250,0.750
"worker",0,2,0.000,1.000,0.167,0.833
"fifteen-year",0,1,0.000,1.000,0.250,0.750
"sunderland",0,1,0.000,1.000,0.250,0.750
"announce",0,1,0.000,1.000,0.250,0.750
"steve",0,2,0.000,1.000,0.167,0.833
"bruce",0,1,0.000,1.000,0.250,0.750
"manager",0,2,0.000,1.000,0.167,0.833
"rugby",0,2,0.000,1.000,0.167,0.833
"sons",0,1,0.000,1.000,0.250,0.750
"mccain",0,1,0.000,1.000,0.250,0.750
"delays",0,1,0.000,1.000,0.250,0.750
"ru486",0,1,0.000,1.000,0.250,0.750
"complicates",0,1,0.000,1.000,0.250,0.750
"amendments",0,1,0.000,1.000,0.250,0.750
"posed",0,1,0.000,1.000,0.250,0.750
"representatives",0,1,0.000,1.000,0.250,0.750
"partizan",0,1,0.000,1.000,0.250,0.750
"kicked",0,2,0.000,1.000,0.167,0.833
"2007/08",0,1,0.000,1.000,0.250,0.750
"bent",0,1,0.000,1.000,0.250,0.750
"lamoureux",0,1,0.000,1.000,0.250,0.750
"1-2",0,1,0.000,1.000,0.250,0.750
"mst",0,1,0.000,1.000,0.250,0.750
"rondonia",0,1,0.000,1.000,0.250,0.750
"designers",0,2,0.000,1.000,0.167,0.833
"potential",0,1,0.000,1.000,0.250,0.750
"innovations",0,1,0.000,1.000,0.250,0.750
"proposed",0,1,0.000,1.000,0.250,0.750
"anti-terror",0,1,0.000,1.000,0.250,0.750
"constitutional",0,1,0.000,1.000,0.250,0.750
"upgrades",0,1,0.000,1.000,0.250,0.750
"declares",0,2,0.000,1.000,0.167,0.833
"rebels",0,4,0.000,1.000,0.100,0.900
"language:",0,1,0.000,1.000,0.250,0.750
"ibiza",0,1,0.000,1.000,0.250,0.750
"nadal",0,2,0.000,1.000,0.167,0.833
"tames",0,1,0.000,1.000,0.250,0.750
"provide",0,1,0.000,1.000,0.250,0.750
"infallible",0,1,0.000,1.000,0.250,0.750
"mount",0,1,0.000,1.000,0.250,0.750
"120",0,1,0.000,1.000,0.250,0.750
"harper",0,1,0.000,1.000,0.250,0.750
"auckland",0,1,0.000,1.000,0.250,0.750
"drain",0,1,0.000,1.000,0.250,0.750
"missile",0,2,0.000,1.000,0.167,0.833
"colonial",0,1,0.000,1.000,0.250,0.750
"greens",0,1,0.000,1.000,0.250,0.750
"soft",0,1,0.000,1.000,0.250,0.750
"scores",0,1,0.000,1.000,0.250,0.750
"low",0,1,0.000,1.000,0.250,0.750
"blown",0,1,0.000,1.000,0.250,0.750
"headquarters",0,2,0.000,1.000,0.167,0.833
"defense",0,1,0.000,1.000,0.250,0.750
"lambasts",0,1,0.000,1.000,0.250,0.750
"communication",0,1,0.000,1.000,0.250,0.750
"failure",0,1,0.000,1.000,0.250,0.750
"bp:",0,1,0.000,1.000,0.250,0.750
"underwater",0,1,0.000,1.000,0.250,0.750
"links",0,1,0.000,1.000,0.250,0.750
"faulty",0,1,0.000,1.000,0.250,0.750
"xavier",0,1,0.000,1.000,0.250,0.750
"turns",0,2,0.000,1.000,0.167,0.833
"director:",0,1,0.000,1.000,0.250,0.750
"pandemic",0,1,0.000,1.000,0.250,0.750
"unicef:",0,1,0.000,1.000,0.250,0.750
"orphaned",0,1,0.000,1.000,0.250,0.750
"morwell",0,1,0.000,1.000,0.250,0.750
"ladder",0,1,0.000,1.000,0.250,0.750
"berlusconi",0,1,0.000,1.000,0.250,0.750
"spars",0,1,0.000,1.000,0.250,0.750
"murdoch",0,1,0.000,1.000,0.250,0.750
"pay",0,3,0.000,1.000,0.125,0.875
"popularity",0,1,0.000,1.000,0.250,0.750
"quarterly",0,1,0.000,1.000,0.250,0.750
"14%",0,1,0.000,1.000,0.250,0.750
"croxteth",0,1,0.000,1.000,0.250,0.750
"richard",0,1,0.000,1.000,0.250,0.750
"landfall",0,1,0.000,1.000,0.250,0.750
"belize",0,1,0.000,1.000,0.250,0.750
"contaminated",0,1,0.000,1.000,0.250,0.750
"toothpaste",0,1,0.000,1.000,0.250,0.750
"manufactured",0,1,0.000,1.000,0.250,0.750
"crisis",0,1,0.000,1.000,0.250,0.750
"flares",0,1,0.000,1.000,0.250,0.750
"maine",0,1,0.000,1.000,0.250,0.750
"resident",0,1,0.000,1.000,0.250,0.750
"drowns",0,1,0.000,1.000,0.250,0.750
"luzon",0,1,0.000,1.000,0.250,0.750
"buttonquail",0,1,0.000,1.000,0.250,0.750
"photographed",0,1,0.000,1.000,0.250,0.750
"gather",0,1,0.000,1.000,0.250,0.750
"destroying",0,1,0.000,1.000,0.250,0.750
"levees",0,1,0.000,1.000,0.250,0.750
"usually",0,1,0.000,1.000,0.250,0.750
"clamoring",0,1,0.000,1.000,0.250,0.750
"adidas",0,1,0.000,1.000,0.250,0.750
"reebok",0,2,0.000,1.000,0.167,0.833
"20-year-old",0,1,0.000,1.000,0.250,0.750
"captures",0,1,0.000,1.000,0.250,0.750
"abusive",0,1,0.000,1.000,0.250,0.750
"n.b.a.",0,2,0.000,1.000,0.167,0.833
"150",0,1,0.000,1.000,0.250,0.750
"sichuan",0,1,0.000,1.000,0.250,0.750
"up-and-down",0,1,0.000,1.000,0.250,0.750
"latter",0,1,0.000,1.000,0.250,0.750
"compound",0,1,0.000,1.000,0.250,0.750
"enterprise",0,1,0.000,1.000,0.250,0.750
"exchange",0,1,0.000,1.000,0.250,0.750
"dublin",0,1,0.000,1.000,0.250,0.750
"jack",0,2,0.000,1.000,0.167,0.833
"straw",0,1,0.000,1.000,0.250,0.750
"commons",0,1,0.000,1.000,0.250,0.750
"veil",0,1,0.000,1.000,0.250,0.750
"jockeys",0,1,0.000,1.000,0.250,0.750
"yorkshire",0,1,0.000,1.000,0.250,0.750
"settling",0,1,0.000,1.000,0.250,0.750
"i.r.s.",0,1,0.000,1.000,0.250,0.750
"honeymoon",0,1,0.000,1.000,0.250,0.750
"last?",0,1,0.000,1.000,0.250,0.750
"elderly",0,1,0.000,1.000,0.250,0.750
"contracting",0,1,0.000,1.000,0.250,0.750
"h1n1",0,1,0.000,1.000,0.250,0.750
"santander",0,1,0.000,1.000,0.250,0.750
"offer",0,3,0.000,1.000,0.125,0.875
"pressures",0,1,0.000,1.000,0.250,0.750
"rivals",0,1,0.000,1.000,0.250,0.750
"chemist",0,1,0.000,1.000,0.250,0.750
"rna",0,1,0.000,1.000,0.250,0.750
"anc",0,1,0.000,1.000,0.250,0.750
"stardom",0,1,0.000,1.000,0.250,0.750
"ariane",0,1,0.000,1.000,0.250,0.750
"rocket",0,2,0.000,1.000,0.167,0.833
"superbird",0,1,0.000,1.000,0.250,0.750
"amc-21",0,1,0.000,1.000,0.250,0.750
"kissing",0,1,0.000,1.000,0.250,0.750
"independent",0,1,0.000,1.000,0.250,0.750
"m.i.t.",0,1,0.000,1.000,0.250,0.750
"lectures",0,1,0.000,1.000,0.250,0.750
"blackboard",0,1,0.000,1.000,0.250,0.750
"passage",0,1,0.000,1.000,0.250,0.750
"zoologists",0,1,0.000,1.000,0.250,0.750
"pirate",0,2,0.000,1.000,0.167,0.833
"perches",0,1,0.000,1.000,0.250,0.750
"camouflage",0,1,0.000,1.000,0.250,0.750
"sued",0,1,0.000,1.000,0.250,0.750
"telephones",0,1,0.000,1.000,0.250,0.750
"mcnugget:",0,1,0.000,1.000,0.250,0.750
"cultural",0,1,0.000,1.000,0.250,0.750
"scan",0,1,0.000,1.000,0.250,0.750
"him",0,2,0.000,1.000,0.167,0.833
"tread",0,1,0.000,1.000,0.250,0.750
"sevilla",0,1,0.000,1.000,0.250,0.750
"collapsing",0,1,0.000,1.000,0.250,0.750
"singapore",0,1,0.000,1.000,0.250,0.750
"trims",0,1,0.000,1.000,0.250,0.750
"peanut",0,1,0.000,1.000,0.250,0.750
"grows",0,1,0.000,1.000,0.250,0.750
"blobs",0,1,0.000,1.000,0.250,0.750
"lander",0,1,0.000,1.000,0.250,0.750
"indicate",0,1,0.000,1.000,0.250,0.750
"mars?",0,1,0.000,1.000,0.250,0.750
"budget",0,1,0.000,1.000,0.250,0.750
"nationalist",0,1,0.000,1.000,0.250,0.750
"britons",0,1,0.000,1.000,0.250,0.750
"detainee",0,1,0.000,1.000,0.250,0.750
"memo",0,1,0.000,1.000,0.250,0.750
"union:",0,1,0.000,1.000,0.250,0.750
"noosa",0,1,0.000,1.000,0.250,0.750
"thrash",0,1,0.000,1.000,0.250,0.750
"caloundra",0,2,0.000,1.000,0.167,0.833
"malware",0,1,0.000,1.000,0.250,0.750
"sql",0,1,0.000,1.000,0.250,0.750
"injections",0,1,0.000,1.000,0.250,0.750
"experts",0,1,0.000,1.000,0.250,0.750
"poverty",0,1,0.000,1.000,0.250,0.750
"rises",0,1,0.000,1.000,0.250,0.750
"alex",0,1,0.000,1.000,0.250,0.750
"rodriguez",0,1,0.000,1.000,0.250,0.750
"clashes",0,1,0.000,1.000,0.250,0.750
"monument",0,1,0.000,1.000,0.250,0.750
"estonia",0,1,0.000,1.000,0.250,0.750
"indictments",0,1,0.000,1.000,0.250,0.750
"laundering",0,1,0.000,1.000,0.250,0.750
"mg",0,1,0.000,1.000,0.250,0.750
"rover",0,1,0.000,1.000,0.250,0.750
"sotomayor",0,1,0.000,1.000,0.250,0.750
"focus",0,3,0.000,1.000,0.125,0.875
"poor",0,1,0.000,1.000,0.250,0.750
"reassures",0,1,0.000,1.000,0.250,0.750
"allies",0,1,0.000,1.000,0.250,0.750
"modifying",0,1,0.000,1.000,0.250,0.750
"kevin",0,1,0.000,1.000,0.250,0.750
"baugh",0,1,0.000,1.000,0.250,0.750
"molossia",0,1,0.000,1.000,0.250,0.750
"brothels",0,1,0.000,1.000,0.250,0.750
"taxed",0,1,0.000,1.000,0.250,0.750
"catch",0,1,0.000,1.000,0.250,0.750
"atlantis",0,1,0.000,1.000,0.250,0.750
"lands",0,1,0.000,1.000,0.250,0.750
"kennedy",0,1,0.000,1.000,0.250,0.750
"center",0,2,0.000,1.000,0.167,0.833
"mongolia",0,1,0.000,1.000,0.250,0.750
"violent",0,1,0.000,1.000,0.250,0.750
"nikolay",0,1,0.000,1.000,0.250,0.750
"davydenko",0,1,0.000,1.000,0.250,0.750
"rafael",0,1,0.000,1.000,0.250,0.750
"sony",0,1,0.000,1.000,0.250,0.750
"ericsson",0,1,0.000,1.000,0.250,0.750
"generally",0,1,0.000,1.000,0.250,0.750
"reducing",0,1,0.000,1.000,0.250,0.750
"risky",0,1,0.000,1.000,0.250,0.750
"behavior",0,1,0.000,1.000,0.250,0.750
"cdc",0,1,0.000,1.000,0.250,0.750
"twelve-year-old",0,1,0.000,1.000,0.250,0.750
"schoolboy",0,1,0.000,1.000,0.250,0.750
"dance",0,1,0.000,1.000,0.250,0.750
"treaty",0,1,0.000,1.000,0.250,0.750
"midwestern",0,1,0.000,1.000,0.250,0.750
"infuses",0,1,0.000,1.000,0.250,0.750
"zip",0,1,0.000,1.000,0.250,0.750
"zing",0,1,0.000,1.000,0.250,0.750
"saab",0,1,0.000,1.000,0.250,0.750
"bankruptcy",0,1,0.000,1.000,0.250,0.750
"filing;",0,1,0.000,1.000,0.250,0.750
"demand",0,1,0.000,1.000,0.250,0.750
"weak",0,1,0.000,1.000,0.250,0.750
"treasury",0,1,0.000,1.000,0.250,0.750
"auction",0,1,0.000,1.000,0.250,0.750
"exhibition",0,1,0.000,1.000,0.250,0.750
"interact",0,1,0.000,1.000,0.250,0.750
"fiba",0,1,0.000,1.000,0.250,0.750
"championship",0,1,0.000,1.000,0.250,0.750
"witnesses:",0,1,0.000,1.000,0.250,0.750
"doomed",0,1,0.000,1.000,0.250,0.750
"derivatives",0,1,0.000,1.000,0.250,0.750
"tug",0,1,0.000,1.000,0.250,0.750
"lavalas",0,1,0.000,1.000,0.250,0.750
"barred",0,1,0.000,1.000,0.250,0.750
"veterans",0,2,0.000,1.000,0.167,0.833
"bloom",0,1,0.000,1.000,0.250,0.750
"augusta",0,1,0.000,1.000,0.250,0.750
"photographing",0,1,0.000,1.000,0.250,0.750
"exxonmobil",0,1,0.000,1.000,0.250,0.750
"pulled",0,1,0.000,1.000,0.250,0.750
"publisher",0,1,0.000,1.000,0.250,0.750
"0.2%",0,1,0.000,1.000,0.250,0.750
"montreal",0,1,0.000,1.000,0.250,0.750
"canadiens",0,1,0.000,1.000,0.250,0.750
"100th",0,1,0.000,1.000,0.250,0.750
"utility",0,1,0.000,1.000,0.250,0.750
"suspends",0,1,0.000,1.000,0.250,0.750
"uighurs",0,1,0.000,1.000,0.250,0.750
"interview:",0,1,0.000,1.000,0.250,0.750
"guam's",0,1,0.000,1.000,0.250,0.750
"mcninch",0,1,0.000,1.000,0.250,0.750
"korea's",0,1,0.000,1.000,0.250,0.750
"coyote",0,1,0.000,1.000,0.250,0.750
"denver",0,1,0.000,1.000,0.250,0.750
"gun-wielding",0,1,0.000,1.000,0.250,0.750
"trapper",0,1,0.000,1.000,0.250,0.750
"disguised",0,1,0.000,1.000,0.250,0.750
"darth",0,1,0.000,1.000,0.250,0.750
"vader",0,1,0.000,1.000,0.250,0.750
"robs",0,1,0.000,1.000,0.250,0.750
"levee",0,1,0.000,1.000,0.250,0.750
"long-lasting",0,1,0.000,1.000,0.250,0.750
"trouble",0,1,0.000,1.000,0.250,0.750
"nevada",0,1,0.000,1.000,0.250,0.750
"sworn",0,1,0.000,1.000,0.250,0.750
"44th",0,1,0.000,1.000,0.250,0.750
"limit",0,1,0.000,1.000,0.250,0.750
"courts",0,1,0.000,1.000,0.250,0.750
"premiered",0,1,0.000,1.000,0.250,0.750
"cities",0,1,0.000,1.000,0.250,0.750
"simultaneously",0,1,0.000,1.000,0.250,0.750
"crop",0,1,0.000,1.000,0.250,0.750
"research",0,2,0.000,1.000,0.167,0.833
"subjects",0,1,0.000,1.000,0.250,0.750
"wildfire",0,1,0.000,1.000,0.250,0.750
"simmer",0,2,0.000,1.000,0.167,0.833
"hashimoto",0,1,0.000,1.000,0.250,0.750
"indicated",0,1,0.000,1.000,0.250,0.750
"retirement",0,1,0.000,1.000,0.250,0.750
"jeremy",0,1,0.000,1.000,0.250,0.750
"tyler",0,1,0.000,1.000,0.250,0.750
"prospect",0,1,0.000,1.000,0.250,0.750
"groomed",0,1,0.000,1.000,0.250,0.750
"snowfall",0,1,0.000,1.000,0.250,0.750
"johnston",0,1,0.000,1.000,0.250,0.750
"explosive",0,1,0.000,1.000,0.250,0.750
"belt",0,1,0.000,1.000,0.250,0.750
"unemployment",0,1,0.000,1.000,0.250,0.750
"rate",0,1,0.000,1.000,0.250,0.750
"9.4",0,1,0.000,1.000,0.250,0.750
"civillians",0,1,0.000,1.000,0.250,0.750
"impairing",0,1,0.000,1.000,0.250,0.750
"gibe",0,2,0.000,1.000,0.167,0.833
"allowing",0,1,0.000,1.000,0.250,0.750
"effect",0,1,0.000,1.000,0.250,0.750
"2007/08:",0,1,0.000,1.000,0.250,0.750
"tense",0,1,0.000,1.000,0.250,0.750
"cubs",0,1,0.000,1.000,0.250,0.750
"tower",0,1,0.000,1.000,0.250,0.750
"miami",0,1,0.000,1.000,0.250,0.750
"catches",0,1,0.000,1.000,0.250,0.750
"alabama",0,1,0.000,1.000,0.250,0.750
"huntsville",0,1,0.000,1.000,0.250,0.750
"filmmaker",0,1,0.000,1.000,0.250,0.750
"ross",0,1,0.000,1.000,0.250,0.750
"son’s",0,1,0.000,1.000,0.250,0.750
"samoa",0,1,0.000,1.000,0.250,0.750
"received",0,1,0.000,1.000,0.250,0.750
"aided",0,1,0.000,1.000,0.250,0.750
"poker",0,1,0.000,1.000,0.250,0.750
"devotees",0,1,0.000,1.000,0.250,0.750
"lawmaker",0,1,0.000,1.000,0.250,0.750
"gambling",0,1,0.000,1.000,0.250,0.750
"levi",0,1,0.000,1.000,0.250,0.750
"inches",0,1,0.000,1.000,0.250,0.750
"closer",0,1,0.000,1.000,0.250,0.750
"orhan",0,1,0.000,1.000,0.250,0.750
"pamuk",0,1,0.000,1.000,0.250,0.750
"nobel",0,1,0.000,1.000,0.250,0.750
"giuliana",0,1,0.000,1.000,0.250,0.750
"sgrena",0,1,0.000,1.000,0.250,0.750
"alinghi",0,1,0.000,1.000,0.250,0.750
"reluctant",0,1,0.000,1.000,0.250,0.750
"jeter",0,1,0.000,1.000,0.250,0.750
"sore",0,1,0.000,1.000,0.250,0.750
"ankle",0,1,0.000,1.000,0.250,0.750
"linux",0,1,0.000,1.000,0.250,0.750
"searched",0,1,0.000,1.000,0.250,0.750
"2004",0,1,0.000,1.000,0.250,0.750
"6.2",0,1,0.000,1.000,0.250,0.750
"magnitude",0,1,0.000,1.000,0.250,0.750
"creationist",0,1,0.000,1.000,0.250,0.750
"sentiments",0,1,0.000,1.000,0.250,0.750
"affect",0,1,0.000,1.000,0.250,0.750
"imax",0,1,0.000,1.000,0.250,0.750
"strategy",0,1,0.000,1.000,0.250,0.750
"eurovision",0,1,0.000,1.000,0.250,0.750
"nicole",0,1,0.000,1.000,0.250,0.750
"ein",0,1,0.000,1.000,0.250,0.750
"bißchen",0,1,0.000,1.000,0.250,0.750
"frieden",0,1,0.000,1.000,0.250,0.750
"success",0,1,0.000,1.000,0.250,0.750
"contest",0,1,0.000,1.000,0.250,0.750
"bicycle",0,1,0.000,1.000,0.250,0.750
"hampshire",0,1,0.000,1.000,0.250,0.750
"pad",0,1,0.000,1.000,0.250,0.750
"rush",0,1,0.000,1.000,0.250,0.750
"emir",0,1,0.000,1.000,0.250,0.750
"qatar",0,1,0.000,1.000,0.250,0.750
"abdicates",0,1,0.000,1.000,0.250,0.750
"throne",0,1,0.000,1.000,0.250,0.750
"bug",0,1,0.000,1.000,0.250,0.750
"imported",0,1,0.000,1.000,0.250,0.750
"spies",0,1,0.000,1.000,0.250,0.750
"illegally",0,1,0.000,1.000,0.250,0.750
"bugging",0,1,0.000,1.000,0.250,0.750
"s.e.c.",0,1,0.000,1.000,0.250,0.750
"records",0,1,0.000,1.000,0.250,0.750
"road",0,1,0.000,1.000,0.250,0.750
