Word,Clickbait,Non-clickbait,Clickbait probability,Non-Clickbait probability,Clickbait normal probability,Non-clickbait normal probability
"mádl",0,1,0.000,1.000,0.250,0.750
"voi",0,1,0.000,1.000,0.250,0.750
"speculating",0,1,0.000,1.000,0.250,0.750
"serotonin",0,1,0.000,1.000,0.250,0.750
"locusts’",0,1,0.000,1.000,0.250,0.750
"swarming",0,1,0.000,1.000,0.250,0.750
"instinct",0,1,0.000,1.000,0.250,0.750
"rivers",0,3,0.000,1.000,0.125,0.875
"beginnings",0,1,0.000,1.000,0.250,0.750
"schriner",0,1,0.000,1.000,0.250,0.750
"miyagi",0,1,0.000,1.000,0.250,0.750
"barbados",0,1,0.000,1.000,0.250,0.750
"mcdonald’s",0,1,0.000,1.000,0.250,0.750
"1000",0,1,0.000,1.000,0.250,0.750
"valero",0,1,0.000,1.000,0.250,0.750
"orbits",0,1,0.000,1.000,0.250,0.750
"nanos",0,1,0.000,1.000,0.250,0.750
"cracked",0,1,0.000,1.000,0.250,0.750
"screens",0,2,0.000,1.000,0.167,0.833
"73m-year-old",0,1,0.000,1.000,0.250,0.750
"advantages",0,1,0.000,1.000,0.250,0.750
"passports",0,1,0.000,1.000,0.250,0.750
"parliamentarian",0,1,0.000,1.000,0.250,0.750
"chirac's",0,1,0.000,1.000,0.250,0.750
"elysée",0,1,0.000,1.000,0.250,0.750
"lirr",0,1,0.000,1.000,0.250,0.750
"cousins",0,1,0.000,1.000,0.250,0.750
"lament",0,2,0.000,1.000,0.167,0.833
"experimental",0,1,0.000,1.000,0.250,0.750
"hypersonic",0,1,0.000,1.000,0.250,0.750
"yesterday's",0,1,0.000,1.000,0.250,0.750
"lotto",0,1,0.000,1.000,0.250,0.750
"superenalotto",0,1,0.000,1.000,0.250,0.750
"arroyo",0,2,0.000,1.000,0.167,0.833
"jogging",0,1,0.000,1.000,0.250,0.750
"batters",0,2,0.000,1.000,0.167,0.833
"hernandez",0,1,0.000,1.000,0.250,0.750
"usb",0,1,0.000,1.000,0.250,0.750
"woes;",0,1,0.000,1.000,0.250,0.750
"3.4%",0,1,0.000,1.000,0.250,0.750
"opportunity",0,1,0.000,1.000,0.250,0.750
"wyndham",0,1,0.000,1.000,0.250,0.750
"$1.36",0,1,0.000,1.000,0.250,0.750
"reserve",0,4,0.000,1.000,0.100,0.900
"treason",0,1,0.000,1.000,0.250,0.750
"combatant",0,1,0.000,1.000,0.250,0.750
"playwrights",0,1,0.000,1.000,0.250,0.750
"pen",0,1,0.000,1.000,0.250,0.750
"anthrocon",0,1,0.000,1.000,0.250,0.750
"attendees",0,1,0.000,1.000,0.250,0.750
"observe",0,1,0.000,1.000,0.250,0.750
"disappearing",0,1,0.000,1.000,0.250,0.750
"biodiversity",0,1,0.000,1.000,0.250,0.750
"shiseido",0,1,0.000,1.000,0.250,0.750
"dugan",0,1,0.000,1.000,0.250,0.750
"+1",0,1,0.000,1.000,0.250,0.750
"ronnie",0,1,0.000,1.000,0.250,0.750
"dio",0,1,0.000,1.000,0.250,0.750
"67",0,2,0.000,1.000,0.167,0.833
"hezbollah-israel",0,1,0.000,1.000,0.250,0.750
"furyk",0,1,0.000,1.000,0.250,0.750
"richmond",0,1,0.000,1.000,0.250,0.750
"slayers",0,1,0.000,1.000,0.250,0.750
"taispo:",0,1,0.000,1.000,0.250,0.750
"silva",0,1,0.000,1.000,0.250,0.750
"minyama",0,1,0.000,1.000,0.250,0.750
"bronx",0,2,0.000,1.000,0.167,0.833
"hybrids",0,1,0.000,1.000,0.250,0.750
"ringtone",0,1,0.000,1.000,0.250,0.750
"capitalists",0,1,0.000,1.000,0.250,0.750
"kerik",0,1,0.000,1.000,0.250,0.750
"opium",0,1,0.000,1.000,0.250,0.750
"6.3",0,1,0.000,1.000,0.250,0.750
"purpose",0,1,0.000,1.000,0.250,0.750
"heating",0,1,0.000,1.000,0.250,0.750
"sudan’s",0,1,0.000,1.000,0.250,0.750
"calvin-hope",0,1,0.000,1.000,0.250,0.750
"digs",0,1,0.000,1.000,0.250,0.750
"two-thirds",0,1,0.000,1.000,0.250,0.750
"cleanups",0,1,0.000,1.000,0.250,0.750
"exhibition:",0,1,0.000,1.000,0.250,0.750
"probing",0,2,0.000,1.000,0.167,0.833
"torturing",0,1,0.000,1.000,0.250,0.750
"child's",0,1,0.000,1.000,0.250,0.750
"vocabulary:",0,1,0.000,1.000,0.250,0.750
"damascus",0,1,0.000,1.000,0.250,0.750
"acquisitions",0,1,0.000,1.000,0.250,0.750
"muqtada",0,1,0.000,1.000,0.250,0.750
"al-sadr",0,1,0.000,1.000,0.250,0.750
"barrier",0,1,0.000,1.000,0.250,0.750
"seige;",0,1,0.000,1.000,0.250,0.750
"manitoba's",0,1,0.000,1.000,0.250,0.750
"hazardous",0,1,0.000,1.000,0.250,0.750
"caboolture",0,1,0.000,1.000,0.250,0.750
"exhibit",0,1,0.000,1.000,0.250,0.750
"sydney's",0,1,0.000,1.000,0.250,0.750
"motorway",0,1,0.000,1.000,0.250,0.750
"algeria",0,1,0.000,1.000,0.250,0.750
"paths",0,1,0.000,1.000,0.250,0.750
"riches",0,1,0.000,1.000,0.250,0.750
"blamed",0,3,0.000,1.000,0.125,0.875
"heavy-weapon",0,1,0.000,1.000,0.250,0.750
"condemned",0,3,0.000,1.000,0.125,0.875
"5-a-side",0,1,0.000,1.000,0.250,0.750
"paralympics",0,2,0.000,1.000,0.167,0.833
"envoys",0,1,0.000,1.000,0.250,0.750
"defuse",0,1,0.000,1.000,0.250,0.750
"h-iia",0,1,0.000,1.000,0.250,0.750
"roethlisberger",0,1,0.000,1.000,0.250,0.750
"amateurs",0,1,0.000,1.000,0.250,0.750
"idg",0,1,0.000,1.000,0.250,0.750
"macworld",0,1,0.000,1.000,0.250,0.750
"reinstates",0,1,0.000,1.000,0.250,0.750
"excommunicated",0,1,0.000,1.000,0.250,0.750
"bullets",0,1,0.000,1.000,0.250,0.750
"ex-bdo",0,1,0.000,1.000,0.250,0.750
"cross-border",0,1,0.000,1.000,0.250,0.750
"constitution;",0,1,0.000,1.000,0.250,0.750
"massimino",0,1,0.000,1.000,0.250,0.750
"n.a.i.a.",0,1,0.000,1.000,0.250,0.750
"litre",0,1,0.000,1.000,0.250,0.750
"67th",0,1,0.000,1.000,0.250,0.750
"heavyweights",0,1,0.000,1.000,0.250,0.750
"mayor's",0,1,0.000,1.000,0.250,0.750
"bid.",0,1,0.000,1.000,0.250,0.750
"political.",0,1,0.000,1.000,0.250,0.750
"pelé",0,1,0.000,1.000,0.250,0.750
"cries",0,1,0.000,1.000,0.250,0.750
"snowstorms",0,1,0.000,1.000,0.250,0.750
"executions",0,2,0.000,1.000,0.167,0.833
"crossrail",0,1,0.000,1.000,0.250,0.750
"£50",0,1,0.000,1.000,0.250,0.750
"ministries",0,2,0.000,1.000,0.167,0.833
"wakefield",0,1,0.000,1.000,0.250,0.750
"knuckleball",0,2,0.000,1.000,0.167,0.833
"pitcher",0,1,0.000,1.000,0.250,0.750
"jews",0,2,0.000,1.000,0.167,0.833
"demonstrates",0,1,0.000,1.000,0.250,0.750
"mind-reading",0,1,0.000,1.000,0.250,0.750
"robotic",0,2,0.000,1.000,0.167,0.833
"revokes",0,1,0.000,1.000,0.250,0.750
"unionism",0,1,0.000,1.000,0.250,0.750
"halves",0,1,0.000,1.000,0.250,0.750
"seas",0,2,0.000,1.000,0.167,0.833
"whoi",0,1,0.000,1.000,0.250,0.750
"sub",0,1,0.000,1.000,0.250,0.750
"nereus",0,1,0.000,1.000,0.250,0.750
"showcases",0,1,0.000,1.000,0.250,0.750
"hill-climb",0,1,0.000,1.000,0.250,0.750
"zoological",0,1,0.000,1.000,0.250,0.750
"revolt",0,1,0.000,1.000,0.250,0.750
"airlifted",0,1,0.000,1.000,0.250,0.750
"summitt",0,1,0.000,1.000,0.250,0.750
"planets",0,1,0.000,1.000,0.250,0.750
"scandals",0,1,0.000,1.000,0.250,0.750
"succession",0,1,0.000,1.000,0.250,0.750
"unsure",0,1,0.000,1.000,0.250,0.750
"antarctica",0,1,0.000,1.000,0.250,0.750
"haze",0,1,0.000,1.000,0.250,0.750
"strongest",0,1,0.000,1.000,0.250,0.750
"minding",0,1,0.000,1.000,0.250,0.750
"sars",0,1,0.000,1.000,0.250,0.750
"guantánamo",0,1,0.000,1.000,0.250,0.750
"gripped",0,1,0.000,1.000,0.250,0.750
"kidnappings",0,2,0.000,1.000,0.167,0.833
"indicts",0,1,0.000,1.000,0.250,0.750
"sms",0,1,0.000,1.000,0.250,0.750
"deploy",0,1,0.000,1.000,0.250,0.750
"china:",0,1,0.000,1.000,0.250,0.750
"scheming",0,1,0.000,1.000,0.250,0.750
"harmful",0,1,0.000,1.000,0.250,0.750
"carp",0,1,0.000,1.000,0.250,0.750
"lax",0,1,0.000,1.000,0.250,0.750
"impersonator",0,1,0.000,1.000,0.250,0.750
"india-china",0,1,0.000,1.000,0.250,0.750
"border-treaty",0,1,0.000,1.000,0.250,0.750
"facilitate",0,1,0.000,1.000,0.250,0.750
"distrust",0,1,0.000,1.000,0.250,0.750
"rooted",0,1,0.000,1.000,0.250,0.750
"ascent",0,1,0.000,1.000,0.250,0.750
"exploration",0,2,0.000,1.000,0.167,0.833
"investigator",0,2,0.000,1.000,0.167,0.833
"kde",0,1,0.000,1.000,0.250,0.750
"flint",0,1,0.000,1.000,0.250,0.750
"brazil;",0,1,0.000,1.000,0.250,0.750
"oman",0,1,0.000,1.000,0.250,0.750
"asset",0,1,0.000,1.000,0.250,0.750
"saturn",0,2,0.000,1.000,0.167,0.833
"intent",0,2,0.000,1.000,0.167,0.833
"requiring",0,1,0.000,1.000,0.250,0.750
"emission",0,1,0.000,1.000,0.250,0.750
"goose",0,1,0.000,1.000,0.250,0.750
"mapping",0,1,0.000,1.000,0.250,0.750
"usage",0,1,0.000,1.000,0.250,0.750
"premiers",0,1,0.000,1.000,0.250,0.750
"extinguisher",0,1,0.000,1.000,0.250,0.750
"bailed",0,1,0.000,1.000,0.250,0.750
"2010:",0,1,0.000,1.000,0.250,0.750
"constable",0,1,0.000,1.000,0.250,0.750
"solved",0,1,0.000,1.000,0.250,0.750
"195",0,1,0.000,1.000,0.250,0.750
"kathmandu",0,1,0.000,1.000,0.250,0.750
"zoombak",0,1,0.000,1.000,0.250,0.750
"privatising",0,1,0.000,1.000,0.250,0.750
"pro-am",0,1,0.000,1.000,0.250,0.750
"thinkpad",0,1,0.000,1.000,0.250,0.750
"double-screened",0,1,0.000,1.000,0.250,0.750
"xp",0,1,0.000,1.000,0.250,0.750
"sp2",0,1,0.000,1.000,0.250,0.750
"rookie",0,1,0.000,1.000,0.250,0.750
"nordqvist",0,1,0.000,1.000,0.250,0.750
"skopje",0,1,0.000,1.000,0.250,0.750
"lebowitz",0,2,0.000,1.000,0.167,0.833
"whig",0,2,0.000,1.000,0.167,0.833
"fifty-star",0,1,0.000,1.000,0.250,0.750
"2.4",0,1,0.000,1.000,0.250,0.750
"wiring",0,2,0.000,1.000,0.167,0.833
"a340",0,1,0.000,1.000,0.250,0.750
"protections",0,1,0.000,1.000,0.250,0.750
"six-month",0,1,0.000,1.000,0.250,0.750
"outpaces",0,1,0.000,1.000,0.250,0.750
"coal-fired",0,1,0.000,1.000,0.250,0.750
"brackman",0,1,0.000,1.000,0.250,0.750
"blu-ray",0,2,0.000,1.000,0.167,0.833
"samsung",0,1,0.000,1.000,0.250,0.750
"amsterdam",0,1,0.000,1.000,0.250,0.750
"haul",0,1,0.000,1.000,0.250,0.750
"parallels",0,1,0.000,1.000,0.250,0.750
"althea",0,1,0.000,1.000,0.250,0.750
"outsider",0,1,0.000,1.000,0.250,0.750
"waving",0,1,0.000,1.000,0.250,0.750
"unable",0,1,0.000,1.000,0.250,0.750
"conserve",0,1,0.000,1.000,0.250,0.750
"1200",0,1,0.000,1.000,0.250,0.750
"mulroney:",0,1,0.000,1.000,0.250,0.750
"crisis:",0,1,0.000,1.000,0.250,0.750
"dirceu",0,1,0.000,1.000,0.250,0.750
"mobilized",0,1,0.000,1.000,0.250,0.750
"organisations",0,1,0.000,1.000,0.250,0.750
"yugoslavian",0,1,0.000,1.000,0.250,0.750
"slobodan",0,1,0.000,1.000,0.250,0.750
"milosevic",0,1,0.000,1.000,0.250,0.750
"stint",0,1,0.000,1.000,0.250,0.750
"adjustments",0,1,0.000,1.000,0.250,0.750
"drc",0,2,0.000,1.000,0.167,0.833
"hearse",0,1,0.000,1.000,0.250,0.750
"spared",0,1,0.000,1.000,0.250,0.750
"almond",0,1,0.000,1.000,0.250,0.750
"baucus",0,1,0.000,1.000,0.250,0.750
"mailer",0,1,0.000,1.000,0.250,0.750
"donors",0,2,0.000,1.000,0.167,0.833
"retakes",0,1,0.000,1.000,0.250,0.750
"pirates;",0,1,0.000,1.000,0.250,0.750
"once-clear",0,1,0.000,1.000,0.250,0.750
"clouded",0,1,0.000,1.000,0.250,0.750
"islam",0,1,0.000,1.000,0.250,0.750
"purchasing",0,1,0.000,1.000,0.250,0.750
"hualien",0,1,0.000,1.000,0.250,0.750
"warm-up",0,2,0.000,1.000,0.167,0.833
"ing",0,1,0.000,1.000,0.250,0.750
"decisive",0,1,0.000,1.000,0.250,0.750
"adenhart",0,1,0.000,1.000,0.250,0.750
"joachim",0,1,0.000,1.000,0.250,0.750
"eviction",0,1,0.000,1.000,0.250,0.750
"taped",0,1,0.000,1.000,0.250,0.750
"gillard",0,1,0.000,1.000,0.250,0.750
"pressured",0,2,0.000,1.000,0.167,0.833
"2007–08:",0,1,0.000,1.000,0.250,0.750
"decommissioning",0,1,0.000,1.000,0.250,0.750
"chastelain",0,1,0.000,1.000,0.250,0.750
"sectarian",0,1,0.000,1.000,0.250,0.750
"volatile",0,1,0.000,1.000,0.250,0.750
"moore's",0,1,0.000,1.000,0.250,0.750
"sicko",0,1,0.000,1.000,0.250,0.750
"strongly",0,1,0.000,1.000,0.250,0.750
"tankers",0,1,0.000,1.000,0.250,0.750
"subsidy",0,1,0.000,1.000,0.250,0.750
"defects",0,1,0.000,1.000,0.250,0.750
"guided",0,1,0.000,1.000,0.250,0.750
"cruiser",0,1,0.000,1.000,0.250,0.750
"uss",0,1,0.000,1.000,0.250,0.750
"leyte",0,1,0.000,1.000,0.250,0.750
"squanders",0,1,0.000,1.000,0.250,0.750
"settlers",0,1,0.000,1.000,0.250,0.750
"u.s.c.",0,1,0.000,1.000,0.250,0.750
"glitch",0,2,0.000,1.000,0.167,0.833
"dialogue",0,1,0.000,1.000,0.250,0.750
"2005/01/08",0,1,0.000,1.000,0.250,0.750
"deductible",0,1,0.000,1.000,0.250,0.750
"abitibibowater",0,1,0.000,1.000,0.250,0.750
"dissenter",0,1,0.000,1.000,0.250,0.750
"delegates",0,1,0.000,1.000,0.250,0.750
"tnk-bp",0,1,0.000,1.000,0.250,0.750
"whooping",0,1,0.000,1.000,0.250,0.750
"medco",0,1,0.000,1.000,0.250,0.750
"tenet",0,1,0.000,1.000,0.250,0.750
"stewardship",0,1,0.000,1.000,0.250,0.750
"gang-raped",0,1,0.000,1.000,0.250,0.750
"madhya",0,1,0.000,1.000,0.250,0.750
"diamonds:",0,1,0.000,1.000,0.250,0.750
"us$5.1",0,1,0.000,1.000,0.250,0.750
"replaces",0,1,0.000,1.000,0.250,0.750
"1.5m",0,1,0.000,1.000,0.250,0.750
"reshapes",0,1,0.000,1.000,0.250,0.750
"landscape",0,1,0.000,1.000,0.250,0.750
"achieves",0,1,0.000,1.000,0.250,0.750
"output",0,2,0.000,1.000,0.167,0.833
"immigrant's",0,1,0.000,1.000,0.250,0.750
"unification",0,1,0.000,1.000,0.250,0.750
"bonnie",0,1,0.000,1.000,0.250,0.750
"flexicurity",0,1,0.000,1.000,0.250,0.750
"employment",0,3,0.000,1.000,0.125,0.875
"petraeus",0,1,0.000,1.000,0.250,0.750
"amb.",0,1,0.000,1.000,0.250,0.750
"crocker",0,1,0.000,1.000,0.250,0.750
"testify",0,1,0.000,1.000,0.250,0.750
"mumbai;",0,1,0.000,1.000,0.250,0.750
"bullet",0,1,0.000,1.000,0.250,0.750
"public-address",0,1,0.000,1.000,0.250,0.750
"announcers",0,2,0.000,1.000,0.167,0.833
"frenzied",0,1,0.000,1.000,0.250,0.750
"reyes",0,1,0.000,1.000,0.250,0.750
"disabled",0,2,0.000,1.000,0.167,0.833
"amazon.com",0,1,0.000,1.000,0.250,0.750
"de-ranks",0,1,0.000,1.000,0.250,0.750
"£45",0,1,0.000,1.000,0.250,0.750
"weapon",0,1,0.000,1.000,0.250,0.750
"sect",0,1,0.000,1.000,0.250,0.750
"musharraf's",0,1,0.000,1.000,0.250,0.750
"bosnian",0,2,0.000,1.000,0.167,0.833
"clijsters",0,1,0.000,1.000,0.250,0.750
"sanitation",0,1,0.000,1.000,0.250,0.750
"marrow",0,1,0.000,1.000,0.250,0.750
"cancellara",0,1,0.000,1.000,0.250,0.750
"7.9",0,1,0.000,1.000,0.250,0.750
"prologue",0,1,0.000,1.000,0.250,0.750
"clemency",0,1,0.000,1.000,0.250,0.750
"transatlantic",0,1,0.000,1.000,0.250,0.750
"travis",0,1,0.000,1.000,0.250,0.750
"da's",0,1,0.000,1.000,0.250,0.750
"$9.5",0,1,0.000,1.000,0.250,0.750
"baltic",0,1,0.000,1.000,0.250,0.750
"deteriorating",0,1,0.000,1.000,0.250,0.750
"reston",0,2,0.000,1.000,0.167,0.833
"suitcase",0,1,0.000,1.000,0.250,0.750
"(hammer",0,1,0.000,1.000,0.250,0.750
"included)",0,1,0.000,1.000,0.250,0.750
"errant",0,1,0.000,1.000,0.250,0.750
"wang",0,1,0.000,1.000,0.250,0.750
"federation",0,1,0.000,1.000,0.250,0.750
"hummers",0,1,0.000,1.000,0.250,0.750
"convert",0,1,0.000,1.000,0.250,0.750
"woo",0,1,0.000,1.000,0.250,0.750
"ericsson's",0,1,0.000,1.000,0.250,0.750
"marconi",0,1,0.000,1.000,0.250,0.750
"chancellorship",0,1,0.000,1.000,0.250,0.750
"geeks",0,1,0.000,1.000,0.250,0.750
"newsrooms",0,1,0.000,1.000,0.250,0.750
"seventeen-year-old",0,1,0.000,1.000,0.250,0.750
"merseyside",0,1,0.000,1.000,0.250,0.750
"falkland",0,1,0.000,1.000,0.250,0.750
"netscape",0,1,0.000,1.000,0.250,0.750
"navigator",0,1,0.000,1.000,0.250,0.750
"steeped",0,1,0.000,1.000,0.250,0.750
"pomp",0,1,0.000,1.000,0.250,0.750
"chancellor",0,3,0.000,1.000,0.125,0.875
"exchequer",0,1,0.000,1.000,0.250,0.750
"surround",0,1,0.000,1.000,0.250,0.750
"malawian",0,1,0.000,1.000,0.250,0.750
"inaugurated",0,1,0.000,1.000,0.250,0.750
"reelection",0,1,0.000,1.000,0.250,0.750
"cricketville;",0,1,0.000,1.000,0.250,0.750
"donglü",0,1,0.000,1.000,0.250,0.750
"fiona",0,1,0.000,1.000,0.250,0.750
"donnison",0,1,0.000,1.000,0.250,0.750
"tend",0,1,0.000,1.000,0.250,0.750
"culling",0,1,0.000,1.000,0.250,0.750
"6500",0,1,0.000,1.000,0.250,0.750
"hogs",0,1,0.000,1.000,0.250,0.750
"ebolavirus",0,1,0.000,1.000,0.250,0.750
"entice",0,1,0.000,1.000,0.250,0.750
"diners",0,1,0.000,1.000,0.250,0.750
"placards",0,1,0.000,1.000,0.250,0.750
"armenian-turkish",0,1,0.000,1.000,0.250,0.750
"journalist's",0,1,0.000,1.000,0.250,0.750
"grind",0,1,0.000,1.000,0.250,0.750
"bombmaking",0,1,0.000,1.000,0.250,0.750
"materials",0,1,0.000,1.000,0.250,0.750
"alvaro",0,1,0.000,1.000,0.250,0.750
"uribe",0,1,0.000,1.000,0.250,0.750
"psychiatry",0,1,0.000,1.000,0.250,0.750
"hansbrough",0,1,0.000,1.000,0.250,0.750
"veils",0,2,0.000,1.000,0.167,0.833
"contracted",0,1,0.000,1.000,0.250,0.750
"7.9%",0,1,0.000,1.000,0.250,0.750
"excellence",0,1,0.000,1.000,0.250,0.750
"dold",0,1,0.000,1.000,0.250,0.750
"decoding",0,1,0.000,1.000,0.250,0.750
"battery-life",0,1,0.000,1.000,0.250,0.750
"upends",0,1,0.000,1.000,0.250,0.750
"anarchist",0,1,0.000,1.000,0.250,0.750
"pogo",0,1,0.000,1.000,0.250,0.750
"oozing",0,1,0.000,1.000,0.250,0.750
"soil",0,3,0.000,1.000,0.125,0.875
"amoebas",0,1,0.000,1.000,0.250,0.750
"no-hitter",0,1,0.000,1.000,0.250,0.750
"mainly",0,1,0.000,1.000,0.250,0.750
"giglio",0,1,0.000,1.000,0.250,0.750
"learns",0,1,0.000,1.000,0.250,0.750
"madagascar;",0,1,0.000,1.000,0.250,0.750
"midlands",0,1,0.000,1.000,0.250,0.750
"opportunities",0,1,0.000,1.000,0.250,0.750
"usain",0,1,0.000,1.000,0.250,0.750
"metre",0,1,0.000,1.000,0.250,0.750
"unionist",0,1,0.000,1.000,0.250,0.750
"four-year-old",0,2,0.000,1.000,0.167,0.833
"kiribati",0,1,0.000,1.000,0.250,0.750
"18-year",0,1,0.000,1.000,0.250,0.750
"covering",0,1,0.000,1.000,0.250,0.750
"drm",0,2,0.000,1.000,0.167,0.833
"season-ticket",0,1,0.000,1.000,0.250,0.750
"redeeming",0,1,0.000,1.000,0.250,0.750
"cavs",0,1,0.000,1.000,0.250,0.750
"jaime",0,1,0.000,1.000,0.250,0.750
"guzmán",0,1,0.000,1.000,0.250,0.750
"malacca",0,1,0.000,1.000,0.250,0.750
"abuses",0,2,0.000,1.000,0.167,0.833
"rethinking",0,1,0.000,1.000,0.250,0.750
"allergies",0,1,0.000,1.000,0.250,0.750
"offenders",0,2,0.000,1.000,0.167,0.833
"fertility",0,1,0.000,1.000,0.250,0.750
"exuberance",0,1,0.000,1.000,0.250,0.750
"small-business",0,1,0.000,1.000,0.250,0.750
"jetstar",0,1,0.000,1.000,0.250,0.750
"ipads",0,1,0.000,1.000,0.250,0.750
"in-flight",0,1,0.000,1.000,0.250,0.750
"option",0,1,0.000,1.000,0.250,0.750
"8.1%",0,1,0.000,1.000,0.250,0.750
"staten",0,1,0.000,1.000,0.250,0.750
"politkovskaya’s",0,1,0.000,1.000,0.250,0.750
"directs",0,1,0.000,1.000,0.250,0.750
"missionaries",0,1,0.000,1.000,0.250,0.750
"fiery",0,1,0.000,1.000,0.250,0.750
"millionaire",0,1,0.000,1.000,0.250,0.750
"$2.6",0,1,0.000,1.000,0.250,0.750
"bush-fires",0,1,0.000,1.000,0.250,0.750
"developing",0,2,0.000,1.000,0.167,0.833
"astrazeneca",0,1,0.000,1.000,0.250,0.750
"seroquel",0,1,0.000,1.000,0.250,0.750
"000-acre",0,1,0.000,1.000,0.250,0.750
"82%",0,1,0.000,1.000,0.250,0.750
"lebron",0,1,0.000,1.000,0.250,0.750
"bridezilla",0,1,0.000,1.000,0.250,0.750
"rudolph",0,1,0.000,1.000,0.250,0.750
"dynamics",0,1,0.000,1.000,0.250,0.750
"destroyer",0,1,0.000,1.000,0.250,0.750
"subsidies",0,1,0.000,1.000,0.250,0.750
"disclosure",0,1,0.000,1.000,0.250,0.750
"deploys",0,1,0.000,1.000,0.250,0.750
"anecdote",0,1,0.000,1.000,0.250,0.750
"giambi",0,1,0.000,1.000,0.250,0.750
"maliki",0,2,0.000,1.000,0.167,0.833
"lithuanian",0,1,0.000,1.000,0.250,0.750
"smoothly",0,1,0.000,1.000,0.250,0.750
"hawaii's",0,1,0.000,1.000,0.250,0.750
"makua",0,1,0.000,1.000,0.250,0.750
"shakespeare's",0,2,0.000,1.000,0.167,0.833
"authorship",0,1,0.000,1.000,0.250,0.750
"advertising",0,4,0.000,1.000,0.100,0.900
"lula",0,1,0.000,1.000,0.250,0.750
"broader",0,1,0.000,1.000,0.250,0.750
"creditors",0,1,0.000,1.000,0.250,0.750
"i-35w",0,1,0.000,1.000,0.250,0.750
"spans",0,1,0.000,1.000,0.250,0.750
"union-tribune",0,1,0.000,1.000,0.250,0.750
"mid-term",0,1,0.000,1.000,0.250,0.750
"prominent",0,1,0.000,1.000,0.250,0.750
"1992",0,1,0.000,1.000,0.250,0.750
"azerbaijani",0,1,0.000,1.000,0.250,0.750
"joran",0,1,0.000,1.000,0.250,0.750
"der",0,1,0.000,1.000,0.250,0.750
"sloot",0,1,0.000,1.000,0.250,0.750
"peruvian",0,3,0.000,1.000,0.125,0.875
"tolerance",0,1,0.000,1.000,0.250,0.750
"estimate",0,1,0.000,1.000,0.250,0.750
"britain;",0,1,0.000,1.000,0.250,0.750
"protestor",0,1,0.000,1.000,0.250,0.750
"freight",0,2,0.000,1.000,0.167,0.833
"hertha",0,1,0.000,1.000,0.250,0.750
"bsc",0,1,0.000,1.000,0.250,0.750
"brown's",0,1,0.000,1.000,0.250,0.750
"retina",0,1,0.000,1.000,0.250,0.750
"nano",0,1,0.000,1.000,0.250,0.750
"conrail",0,1,0.000,1.000,0.250,0.750
"g.m.-chrysler",0,1,0.000,1.000,0.250,0.750
"excess",0,1,0.000,1.000,0.250,0.750
"ganges",0,1,0.000,1.000,0.250,0.750
"sculptures",0,1,0.000,1.000,0.250,0.750
"counting",0,1,0.000,1.000,0.250,0.750
"nepal's",0,2,0.000,1.000,0.167,0.833
"constituent",0,1,0.000,1.000,0.250,0.750
"origami",0,1,0.000,1.000,0.250,0.750
"cranes",0,1,0.000,1.000,0.250,0.750
"treasuries",0,1,0.000,1.000,0.250,0.750
"u.s.o.c.",0,2,0.000,1.000,0.167,0.833
"unreported",0,1,0.000,1.000,0.250,0.750
"natrecor",0,1,0.000,1.000,0.250,0.750
"hypocrisy",0,1,0.000,1.000,0.250,0.750
"trafficking",0,1,0.000,1.000,0.250,0.750
"clearwater",0,1,0.000,1.000,0.250,0.750
"papadopoulos",0,1,0.000,1.000,0.250,0.750
"eliminated",0,1,0.000,1.000,0.250,0.750
"cypriot",0,2,0.000,1.000,0.167,0.833
"dank",0,1,0.000,1.000,0.250,0.750
"uist",0,1,0.000,1.000,0.250,0.750
"hebrides",0,1,0.000,1.000,0.250,0.750
"academic",0,1,0.000,1.000,0.250,0.750
"triple-death",0,1,0.000,1.000,0.250,0.750
"open-format",0,1,0.000,1.000,0.250,0.750
"vandalized",0,1,0.000,1.000,0.250,0.750
"kobalt",0,1,0.000,1.000,0.250,0.750
"santorum:",0,1,0.000,1.000,0.250,0.750
"‘not",0,1,0.000,1.000,0.250,0.750
"run’",0,1,0.000,1.000,0.250,0.750
"birthday;",0,1,0.000,1.000,0.250,0.750
"2gb",0,1,0.000,1.000,0.250,0.750
"overhauls",0,1,0.000,1.000,0.250,0.750
"cited",0,1,0.000,1.000,0.250,0.750
"devotion",0,1,0.000,1.000,0.250,0.750
"noynoy",0,1,0.000,1.000,0.250,0.750
"aquino",0,1,0.000,1.000,0.250,0.750
"cumbrian",0,1,0.000,1.000,0.250,0.750
"governors",0,3,0.000,1.000,0.125,0.875
"deployment",0,1,0.000,1.000,0.250,0.750
"coronation",0,1,0.000,1.000,0.250,0.750
"cumbria",0,1,0.000,1.000,0.250,0.750
"transfer:",0,1,0.000,1.000,0.250,0.750
"zat",0,1,0.000,1.000,0.250,0.750
"birdie",0,1,0.000,1.000,0.250,0.750
"firewire",0,1,0.000,1.000,0.250,0.750
"repealed",0,1,0.000,1.000,0.250,0.750
"bang':",0,1,0.000,1.000,0.250,0.750
"mercenary",0,1,0.000,1.000,0.250,0.750
"colleagues",0,1,0.000,1.000,0.250,0.750
"faroe",0,1,0.000,1.000,0.250,0.750
"ends;",0,1,0.000,1.000,0.250,0.750
"downpours",0,1,0.000,1.000,0.250,0.750
"sdk",0,1,0.000,1.000,0.250,0.750
"ex-g.m.",0,1,0.000,1.000,0.250,0.750
